content,location,date,satisfaction,customer_service,speed,"reliability,"
Leaving BT today Appalling customer service  billing incomprehensible both written and verbal. Institutional rip off the worst kind. Do not use these idiots~~~,Belfast BT8 8DA~~~,2016-05-05~~~,1,1,3,3
Paid for BT Infinity2 - realised that my speeds weren't correct  so did a speed check. 19mbps! Phoned them up. Said an engineer was booked  then received emails and phone calls saying it was an exchange problem  so the engineer was cancelled. Went out on the day the engineer was supposed to come  thinking that it had been cancelled  only to get a phone call from the engineer saying he was on his way. Apparently the lines coming into my house were the wrong type for infinity 2. Once he sorted the setup  the internet speed hadn't improved  so after visiting the junction box  he informed me that there were 'manhole' repairs to be performed. I've had my BT contract for over 6 months and paying for the infinity 2 service  but didn't have the correct setup coming into my house. I keep getting passed from pillar to post. The customer services staff agree with all you say  but nothing actually gets done to solve the problem. I'm getting to the point I want to wring someone's neck  but there is no one there with responsibility. I am sooooo frustrated!!!~~~,Middlewich~~~,2016-05-04~~~,1,1,1,3
We changed from sky to BT. BIGGEST mistake! Half the equipt didn't turn up in time  so 2 engineer appts had to be made. Now the broadband is sooooo slow. Can't get half the channels. Customer service has told me to check google to see signal strength. Something I thought they would do prior to ordering the service.They just want yr money and do not care if things are not right. Do NOT go with BT infinity !!!!~~~,Northumberland~~~,2016-05-03~~~,1,1,1,1
This is about the BT fibre to home service. A complete joke. I have been waiting for the order (paid in March 2016) for 6 weeks now but the orders (yes  re-ordered) kept got cancelled without telling me the reason. The only way to contact is through 08005874787 and you have to wait for at least 15 minutes to get to talk to someone who doesn't know the answer to your problem.  The problem is it's a new built and BT provided the router system so no other providers can set up the broadband service for me except BT--- Monopoly is really bad for consumers --- a new evidence!  Just now I called and was told to wait for a call from them  just like what happen on Last Friday. I never got the Call!  Please tell me how I can make a complain!  It is terrible! what's wrong with BT!~~~,London~~~,2016-05-03~~~,1,2,1,1
"Forever having direct debit problems on monthly payment plan of £53 a month so I can budget  BT just help themselves to double from my account most months and I have tried to call numerous times to rectify and it goes back to normal for a month then back to double payments again. Have been cut off by rude indian staff numerous times after spending half hour explaining the situation. One woman ""anya"" was so rude on the phone to me and shouting I said I would report and she said she didnt care and hung up!! Worst customer service ever they have no clue and spin you stories and are very rude!~~~",Ely~~~,2016-05-02~~~,1,1,3,3
The customer service reps are completely Useless. I had intermittent  internet connection for about 4 months where suddenly the connection would drop and not connect again. I had to get 3 bt engineers out which all said there was nothing wrong even when they saw the problem happening. This resulted in my diagnosing the issue myself and actually fixing it myself! The came a time which now my BT Vision box doesnt work  my recordings fail or my chanels get Pixelated. broadband and aerial are fine which all points to the box. BT would not swap this out for me but sent an engineer out who was 2 hours late and all he did was a rest on the box. The following dady i checked and it still wasnt working so going back to BT they not expect me to run all these checks again! The customer service and engineers are useless so dont waste your money on this company go for a better one where you will get the service you pay for!~~~,Basingstoke~~~,2016-05-02~~~,1,1,4,2
As a new customer I was told it would be two weeks before I receive my router this was the quickest they could send one out. I recieved the router exactly two weeks later and installed it only to find that when they said it would go live it didn't. After phoning the customer service number I was informed after 40 minutes waiting I was talking to someone in India which is where the BT customer service team is based. When i informed them of my lack of service they informed me it would be fixed within 48 hours. Now 72 hours later I rang them back where I was told it will not be fixed for another 4 days. This means from initially starting my contract with BT it will of been 3 weeks before I have the chance of internet. The customer service is shoddy and 'british telecom' seem to have no interest in the British customer. Appaling.~~~,Shrewsbury ~~~,2016-05-01~~~,1,1,2,1
"DON'T USE THIS COMPANY... MISS SELLING IS RIFE... Think of the worst double glazing company and x it by 10.. We were missed sold the package by a telephone sales rep... He promised 4 times faster connection then our existing SKY broadband  and that we could connect 7 wireless devices.... Well we are sitting here with less then 1 meg and unable to connect any devices wirelessly... It took over 1 hour to down load a film on sky.... BT take no responsibility for the false promises made and completely disregard the fact that there representative lied and missed sold... We are now left stuck in battle to increase the speed of our broadband so me and my family can live life how we used to.... BT's answer "" YOU CAN UPGRADE FOR AN ADDITIONAL £18.00 PER MONTH"" This is an obvious plan to sell poor quality products and service and false people into having to upgrade... TERRIBLE COMPANY THAT DESERVES TO GO BANKRUPT.  LESS THANK 1 STAR~~~",wickford~~~,2016-05-01~~~,1,1,1,1
Awful  just awful. I upgraded to Infinity last year  but in the past 2 months the amount of dropping out that is going on is so bad that I am now losing money because of the constant unreliability issues of BT infinity. I have had an Engineer visit my property on 3 occasions in the past month only to tell me I have nothing wrong with my internet connection  etc  etc. However  the person I am dealing with at BT agrees that I have issues as he has been monitoring it  but apparently he unable to advice on whether I can get out of my contract in order to go to Sky Fibre without a massive charge from BT for the remainder of my contract.  Even though that BT are in breach of their own terms  I am unable to get out of the contract  even if the person at BT who has been monitoring the issues agrees that I have issues with my broadband  but they are unable to rectify those issues by simply allowing me to get out of my contract. So he admits I have these problems and they are not honoring their own service contract  but I am unable to get out of it  ha ha.  Awful company that insults my intelligence and I am sure many other peoples intelligence.  They are a joke of a communications company  and my telephone and broadband spend is annually around £2000+.  Well they can F off because that business on the two lines I have in my house  including my home office and broadband are all going to Sky as soon as I can get away from BT. The way they have handled this problem has been just utterly stressful and inept. The loss of money I have had due to one specific day where the router crashed 14 times  yes 14 times in an afternoon was just stressful and completely unacceptable.  I am going to seek legal advice on how to force BT to let me out of the contract and also seek substantial damages for the loss of £ due to the unreliability of their inept infinity service.   I will also add  that BT throttle the network everyone. I know this from a friend of mine who just happens to be a BT Engineer who has worked for BT for 20 years  has basically spilled the beans as to why I really have issues with my Broadband and why so many BT customers have issues  it is because they throttle the network to boost other areas of the network. Obviously this is completely illegal and BT are walking on really thin ice. I have had enough of BT  the stress of dealing with them  they are the most inept company that I have ever dealt with. I am going to sue them for damages and I am going to go public with my findings about how they throttle the network.  BT made the wrong move by aggravating me.  Now it is my turn to cause them stress and embarrassment along the way. 1/10 for BT in general. Sky offer a far superior service.  They may not be the fastest  but they are more reliable and far cheaper to use. Virgin like BT are inept as well from what I understand  and they too have been from what I hear been throttling the network.  Completely illegal  and I hope they get massively fined for it one day and taught a lesson.~~~,Pontypool~~~,2016-04-30~~~,1,1,2,1
Speed to low   lost conection every day   not happy   they dont do anything.Hard to talk long waiting time    when talk nothing happens .~~~,newmarket~~~,2016-04-30~~~,1,1,1,1
The great BT con. We went with BT because they promised a reliable service oh what a mistake. 6 mths down the line we find ourselves trapped with a shambolic result. Promised with a minimum of 3mb ( which is still pathetic) and a promise of a get out if it fails our average for the past month is .79 yet because it reaches 3 at least once a week they want £ 180 to terminate the contract  con being the operative par. our neighbour has managed to sort them out but only after legal action and we don't have that sort of cash to throw away. meanwhile we are stuck with helplines that don't speak English and a useless service. WARNING stay away from BT~~~,mistley~~~,2016-04-30~~~,1,1,1,1
SAVE YOUR MONEY--FOR A COMMUNICATIONS COMPANY THEY ARE A HUGE  FRUSTRATING JOKE. We have switched from SKY and their ever increasing costs and lack of loyalty to loyal customers  to BT INFINITY 2 home hub 5. Plus the TV package etc. In addition we requested a landline and Internet installation at our houseboat ( that's a whole other sorry tale)The speeds are rubbish  the connection constantly drops out and streaming is useless.According to BT there is no problem  and they have suggested lots of technical things WE could do to try to improve connection and speeds  as well as things like not having more than 1 device connected  moving the modem into the middle of the house  not trying to use the Internet whilst watching a film......I could go on but REALLY.Our house isn't  large and there's only us 2 old codgers in it.We aren't technically knowledgeable nor are we engineers  so the technical suggestions they have made might as well have been in Chinese  all we want is to be able to switch on  watch to/ movies/sports and check e nails/ browse the web and download books and music  I don't believe any of these things place huge demand on the poor old broadband  but it seems they completely overtax it. I have moved all electrical apparatus away although the tv is kind of integral to the package! I draw the line at knocking down walls  and majority of the time I'm sat no more than 10 feet from the router. I had the installation done by their engineers  but despite this it's still rubbish.Wish we could get Virgin in our area  but for now looks like I will have to go back to SKY and their slow expensive but reliable service. COUNTING THE DAYS tick tiock~~~,West Cumbria ~~~,2016-04-29~~~,1,1,1,1
