content,location,date,satisfaction,customer_service,speed,"reliability,"
I did time with talktalk and that's what it's like  poor service ok  when you pay £19 a month that went up slowly to £35 started getting scam calls talktalk not interested.switched to bt cost bit more but get sport fast internet catchup flawless change over no problems.~~~,Leicester~~~,2016-02-29~~~,5,5,5,5
Worst service provider I have ever had to deal with!!! Slow unreliable broadband. Called to complain several times  eventually after the 4th time calling they reluctantly sent an engineer  inform me the appointment is between 8am and 1pm. Took a day off work  waited and waited and waited. The engineer turns up at 2pm!!!! Unapologetic  he claims he was the appointment was for 2pm!!! WORST COMPANY EVER!!!! AVOID IF YOU CAN. You are kept waiting on the phone for 30 mins plus. WE ARE NOW MOVING OUR BROADBAND ELSEWHERE!~~~,London ~~~,2016-02-29~~~,~~~,~~~,~~~,~~~
Don't touch BT. They have admitted to me on the phone their BT Hub has problems with Apple products. They simply hide behind the ombudsman and are not interested in getting to the bottom of the problem. I have lost a lot of money due to BT.~~~,Essex~~~,2016-02-29~~~,1,1,1,1
BT is the rubbish company running in Endlang  not organised  liars  they are ripping me off. Cancelling my line without my permission and information and cut my £604.00 from my account. They cancel my line because some stupid and idiot company called them and they happily agree without informing me I will complain this matter to ofcom and I'll make sure I'll take them to court and will get my compensation for that.My advice to everyone dont ever go with BT~~~,harrow~~~,2016-02-28~~~,1,1,1,1
Tried to place an order over 6 times over a period of 4 months. Kept waiting for things to activate. Each time  after waiting 1-2 weeks after the activation date  I would ring them asking them why it was not activated. I was told it was a 'technical issue' and they kept blaming my current provider of having 'tags on the line'. Why did they not bother to follow up with me after problems had arisen? Eventually  got sick of it and I moved over to Sky who managed to change my telephone and broadband over in one smooth transaction. BT are an absolute joke.~~~,Glasgow~~~,2016-02-28~~~,1,1,1,1
Paradoxically  I was glad to see so many reviews rubbishing BT  I thought it was just me!I won't go in to the probs I'm having with them  suffice it to say  I'm the same as everyone else!Why on Earth don't BT read these review pages!It all seems so simple.1. Man the help lines with people who are fluent in good English.2. Provide the service its customers are paying for.3. Admit it is in the wrong where appropriate and refund customers they have failed.4. Acknowledge receipt of feedback where due. All customers who are dissatisfied with them should avoid all the balleywho of using help and feedback etc. and should start bringing the matters to Gavin Patterson (CEO) personally by snail mail letter if nec..Maybe if we started leaving in decent numbers and refused to pay severance fees (I don't understand why these can be due if they haven't provided the promised service) making them proceed thro' court cases by the hundred/thousand  they would start paying attention!By the way  looking thro' the alternatives on various review sites  I am at a loss to see who is the best provider  everyone of them appears to be rubbish - any ideas?~~~,Ayrshire~~~,2016-02-27~~~,2,1,1,1
The village was connected very recently and posters trumpet the fact.  Why?  The speed is slow at best and connection is non-existant for several hours a day.~~~,Shropshire~~~,2016-02-26~~~,1,1,1,1
Bt is a bunch of layers. After I order my broadband 4 months ago I'm  still Mieczysław Ciomek for vouchers. Broadband never is up to speed which I paid for.~~~,~~~,2016-02-26~~~,1,1,1,1
Nothing like what they sell you. This service is not fit for purpose. Customer service may be very good  if you can understand the people at the call centre. The staff often put the phone down on you because you have to keep asking them to repeat themselves to try and work out how to sort out the numerous defects with the equipment. If you are thinking of changing  don't bother Virgin is far  far better. BT is an acronym for Bl**dy Terrible~~~,London~~~,2016-02-25~~~,1,1,1,1
Extremely disappointing broadband speed: very unreliable and definitely under par of what I am supposed to get (up to 76Mb  according to BT).~~~,Bexleyheath~~~,2016-02-25~~~,2,2,2,2
