content,location,date,satisfaction,customer_service,speed,"reliability,"
Got but hub5 and i can't get broadband speed on wireless connection with wire it shows 45Mbps and on wireless it goes down to 0.19Mbps~~~,Batley~~~,2016-08-04~~~,1,1,1,1
Worst broadband company ever  low speed (said to be 17 and I only received 3)   disconnecting very frequently like every day  no point using it all...  well it did call u back when u make a complaint  but then I kept being told that they'll ask someone to check to and get back to me  engineer appointment not available over weekend  and I tried to book it like 2 weeks later  and they said it's too early so can't book it for me?! Seriously?!~~~,Stretford~~~,2016-08-04~~~,1,1,1,1
They are not good at all we moved on the 6th of july and they have put us off untill the 4th of august we then get a message saying we have to wait untill the 8th of october because apperently there is no line connecting even though our neighbours both have bt and there is a bt phone line in the kitchen but it has been switched off.We got told to wait in on the 16th of july and we never had anyone turn up because apparently there was a problem at the box but we where never nottified so was waiting in until 6PM.so they are bad in all areas as they just dont do anything and are in no rush to help anyone with poor customer service~~~,Cornwall~~~,2016-08-04~~~,1,1,1,1
Unfortunately  the terrible practices BT uses to extract a maximum amount of money possible are industry standard at this point  that however doesn't excuse them. I've been trying to cancel my service for about 2 months now since I moved out of the house at the end of June. The online interface doesn't recognize my new address  and doesn't let me simply cancel without giving a new address. I've since called multiple times  been stuck in queues for hours  and still haven't managed to cancel my service. Over the 2 months I've been trying to cancel my service  I'm still being charged  and not paying leads to them blocking me from cancelling the service.~~~,Canterbury~~~,2016-08-04~~~,2,1,2,1
To cut a very long story short. AVOID BT AT ALL COST. They have cost me two weeks with no broadband and £2800 in business sales lost.Customer services are rude arrogant and pass you around like a hot piece of coal.~~~,Wales~~~,2016-08-04~~~,1,1,~~~,~~~
I am absolutely dissgussed at bt customer service. Without notifying me they raised my bill when I was told when I signed up over the phone I was in a fixed rate for 12 months. I wanted to cancel my package and the Asian man I spoke to put me on hold half way through conversation at 20:50 for over 25 minutes... the reason being... they close at 21:00 and clearly didn't want to take the call! I used to work for bt for over 2 years and I know all the tricks they use! This is an absolute disgrace and the power of social media is a wonderful thing. I will be cancelling with amedeat effect! Bt instead of paying your paying your employees shifty bonuses to answer phones try getting to learn how to do the actual job... I wounder if you are regulated by the FCA?? DON'T CHOOSE BT!!!~~~,Warrington~~~,2016-08-03~~~,~~~,~~~,~~~,~~~
Appalling service - Broadband is slow and drops out all the time  sometimes it just disappears completely for hours at a time. On top of this BT have just put their prices up by 20% 3 months into a 12 month contract. I am unable to cancel the contract as they notified my via email. Unfortunately I missed it as it got lost in all the millions of marketing emails they send me so this is my fault technically. Customer service is appalling  long waits on the phone  aggressive and unhelpful staff. Cancellation fee to end contract is more than the remainder of the contract will actually cost me if I stay with them. This short term attitude will lose them customers long term as I will just wait until the cancellation fee is under £100 and switch to sky who will pay this amount back to me for switching.  Terrible all round service  would not recommend BT to my worst enemy.~~~,Cardiff~~~,2016-08-03~~~,1,1,1,1
Fast but expensive and full of contract loopholes to cost you more. AVOID.  BT Infinity is not unlimited  it has a limit of 20GB per month which is not enough for general use. Upgrading after the contract costs twice what a new customer would be offered. The TV service is not worth the money as offers no extra channels to regular freeview.~~~,Warwickshire~~~,2016-08-03~~~,1,1,4,3
Broadband regularly goes down. I spend hours in 'live chat' or on the phone. Their call centre overseas has no ability other than to log a problem and often don't understand enough English to do so.Their record keeping is abysmal. i'm still being chased for an account I had fifteen years ago  before I moved to TalkTalk and then back to BT three years ago. In any other industry this company would be closed down.~~~,Staines~~~,2016-08-02~~~,1,1,2,2
E mail is connected through my BT account. No access to it today. Account suspended. Talked to 3 different people in India and hours on hold. more than 2.5 hours attempting to make sense. They can't fix it and say someone will call me on Tuesday     have a great evening. Utterly utterly useless company with no idea of customer service~~~,Ayr~~~,2016-07-30~~~,1,1,3,1
The WORST customer service experience ever. If you go with BT be prepared to spend hours over days to get issues resolved.~~~,Bristol~~~,2016-07-29~~~,1,1,2,2
"Worst company I've ever came across. The customer service is atrocious!! Ordered my new broadband package on 2/07/16  was told the kit would arrive on 15th and service would be activated on 18th. No kit arrived. Tried live chat numerous times   these people pass you about as no one can actually help on here. Was told to ring. Called and was told a new kit would be posted - they posted a replacement hub only  not the full starter kit so was no use To me at all. Rang again 27/07/16 - was told a new set of cables for The hub would be sent out and arrive Today or tomorrow. They are crediting me £11 as a ""goodwill gesture"" for the time I haven't received the service. So basically they have no customer service skills and paying me £11 back of my own money as I haven't been able to use the service - never again will I use them or recommend to anyone.~~~",N.Ireland~~~,2016-07-28~~~,1,1,1,1
Overall unsatisfactory the service with  Bt!Definite not recommend to my family's and friends! And can't see any future business with Bt!~~~,Portishead ~~~,2016-07-28~~~,1,1,3,3
this is hands down the worst company I have EVER dealt with. painful experience and a time wasting bunch of idiots. the staff knew nothing and managers promised things and never provided them. I have been dealing with these idiots for 8 weeks now and I would rather die then deal with them. would never recommend them to anyone even if they happened to be by some miracle the last company to potentially provide a service. I have had money stolen out of my account  promised re payment and never received the payment. all calls are recorded and they have their managers and front staff promising a service and not delivering. an absolute joke of a so called British Telecoms company and I spoke with hardly anyone from England who could understand the situation.~~~,London~~~,2016-07-28~~~,1,1,1,1
Absolutely dreadful company. Broadband is fast when it works but if you have a fault it will take a week to fix then you will never hear back from anyone at BT. I have been trying for 4 weeks to get in touch with them and no one is responding. Full of rage and leaving for Virgin.~~~,London~~~,2016-07-27~~~,~~~,~~~,5,3
"I have been a BT customer for over 10 years (service was okay - not brilliant). It is only today that I had enough.I will have to pay to have a new router and Freeview box (had them for 5 years now) - new customers get them free.Its not bad enough that we don't get the same great rates as new customers (my broadband was £20.00/month more expensive than new customers  and that when you do get a better deal they increase the price 1 month into the new contract. Having contacted them I was told they sent me an email 2 months ago announcing their increases (this email I never received - ""must have gone to junkmail""). So I lost out on my free cancellation period.Now I have been told I have to pay £270 to cancel my contract.I find this whole matter galling - so I will stick out my contract - but will NEVER EVER again be using BT. Looking into changing the service at work as well. Lets see how much they want to charge for that.~~~",London~~~,2016-07-27~~~,1,1,3,3
I joined bt over a year ago just for the £75 gift card.I wasnt allowed the gift card as they said i didnt qualify for one although i applied for bt on line.Through the time i was with bt my broadband was slow kept dropping and the prices flutuated.I never had any of these problems with my previous supplier(sky).i am now with the post office so bt and stick their broadband.~~~,worcester~~~,2016-07-26~~~,1,1,1,1
Nil Stars. Utter  utter crap. So slow we can't download music  watch catchup TV  or surf the web without interruption. Advised that we should not use wifi but ethernet!!! Livid. Been totally screwed by BT. Only one computer on at anyone time in our house and even then it fails. Grrrrrrr! Totally rubbish customer service. Signed up to a contract and feel totally trapped.~~~,Taunton~~~,2016-07-26~~~,~~~,~~~,~~~,~~~
Thought I would try BT infinity got the bub and set up so it worked even though the signal strength wasn't as good as with just the old hub.I find it keeps crashing with no signal. Tried diagnostics all the things recommended and still it keeps crashing phoned for technical help and after 30 minutes was told there was a fault at there end and a man was working on it and to wait for four hours or so. I explained that this fault was not just a one day problem but has been ongoing for months only to be told to wait 4 hours and call back. If that is service its no wonder this country is in the mess its in.~~~,Horncastle~~~,2016-07-26~~~,1,1,1,1
The worst broadband I ever used ! Extremely slow  very slow response (no surprise - line are engaged for hours as so many people are experiencing problems)Will switch as soon as I can~~~,london~~~,2016-07-26~~~,1,1,1,1
Appalling!!! Seem to be the only option where I live. 30 minutes waiting for helpline (which is in India)  then they do not know what they are talking about. Just read it from a script. I took out a package at £23 a month  14 months later this has increased to £47 a month and no improvement in service. I get 7.6 Mb/s (their UP TO 17). Total rip off.  DO NOT USE BT.~~~,Dumfries and Galloway~~~,2016-07-26~~~,1,1,1,2
