content,location,date,satisfaction,customer_service,speed,"reliability,"
Terrible costumer service. Wasted 1.5h setting up a contract. They misspelled the address and now they are asking me to redo all 1.5h of setting up a new contract. They can not change a simple details THEY got wrong. Ridiculous.~~~,London~~~,2021-09-10~~~,1,1,1,1
Waste of time you don’t get any where near the speeds you pay for. The customer service is awful put simply don’t bother~~~,Birmingham ~~~,2021-09-09~~~,1,1,1,1
Absolutely irresponsible service. The engineers didn’t turn up on the date I have been given. When I called BT customer service they don’t have any clue/ they did not contact the open reach. The date I was given was 3 weeks after order — very delayed set up dates.Even after waiting 3 weeks nothing has been done by them.  Then they have me another 3 weeks time. Which means 6 weeks for installation. No communication from them. I had to call millions of time to understand what’s happening. And when you call each person come up with differing information. Basically I fed up with the long wait and moved to virgin. They gave me 1 week time to set up. Let’s see what virgin can do!~~~,Datchet~~~,2021-09-09~~~,1,1,1,1
Waited over a month for a refunded bill. Refunded me £5! Had to to ring multiple times this week to chase and get my full refund of £40 to be told today I would be receiving it by check in the next 10 days. Quick enough to take it tho! I cancelled within the first week coz your engineer couldn't be bothered to fit the router in my living room and left wires all over the floor when I have a 1 year old and a puppy. Nothing but hard work. Wouldn't advise anybody to use BT~~~,Preston ~~~,2021-09-07~~~,1,1,1,1
Absolutely vile to go for. Awaited for 3 weeks now. Got our first appointment last week and the engineer could be bothered coming out  got told we had been booked in yesterday 1/09/2021 and they changed it to today 2/9/2021. To then find out the engineer has not been bothered to come out again. Had a text to say they will review and book me in for a couple weeks time. We live in an area of no service and need internet and when they make 4 failed promises on us and don’t stick to their agreements it makes me think is the owner actually disabled? Does he has something wrong with him? They’re lying scumbags who just want your money and won’t provide a service. I’ve got better chance of having a gangbang with the hottest pornstars than them following through with their promises. Ugly little turds.~~~,Cleveleys ~~~,2021-09-02~~~,1,1,1,1
Overall I have been very satisfied with the broadband both it's speed and reliability. But I can't give a rating for the customer service as it is almost non existent. Up to this year I have never had any issue but since June this year after making a complaint BT have given nothing in the way of customer service. They keep using the excuse of the pandemic but that is all it is  an excuse for not keeping in contact with loyal customers. Very poor.~~~,Tunstall~~~,2021-08-31~~~,3,~~~,4,4
Worst customer service I have ever had on the phone for 40 mins and hang up then act like its your fault for not phoning!  Absolutely awful company overcharge for rubbish service and make you pay when there is no WiFi~~~,Aberdeen~~~,2021-08-29~~~,1,1,1,1
You have to wait for them one month to come and install but when you are waiting for them they put your appointment 15 days later without telling you  after two month since I ordered I had to order another broadband.worst customer service ~~~,Uckfield~~~,2021-08-26~~~,1,1,1,1
A few years ago  my BT Internet was really bad. It was never good but it became so awful I was getting less than 1MB. This is over about 5 months. Sometimes no internet at all. I complained numerous times to BT. I was lied to. I was ignored  and when I told them they had to sort my Internet out  or I'd leave  they arranged for a BT engineer to call at my house. I waited in all day. He never came. I had to stay off work for that visit and when I rang BT to complain  they told me an appointment hadn't even been booked. I was furious. I'd had enough of their lies and very poor 'service'. I left BT and subscribed to my internet elsewhere. Before doing that I asked if I owed BT any money and they said no. In fact they owed me 3p. I left it at that. A year down the line I got a letter from a debt collector saying that they were representing BT and the 'DEBT' I had incurred with them. Apparently just after leaving  BT had slapped a £420 fine for leaving 'out of contract'. Yet for me they BROKE the contract by not supplying a service. I was outraged. I finally had to pay the 'debt' because it went to the County Court. I had never had any outstanding debts in my life. But that filthy dirty company BT made me into someone who has a debt collector on his back  and now I have a black mark on my credit report. Disgusting  appalling. And I had to pay £420 plus COURT costs. AVOID!~~~,NEWCASTLE~~~,2021-08-25~~~,1,1,1,1
Shambles from tech support to chat support.  False promises on new hub delivery times and costing me more money... almost as if it was a strategy to make more out of existing companies.   I've lost trust~~~,Paisley ~~~,2021-08-24~~~,~~~,~~~,2,2
