content,location,date,satisfaction,customer_service,speed,"reliability,"
Awful service  awful internet speed and reliability and usual response from customer service! And to think we now pay more than what we use to with Sky  for a far worse service! If you think the grass is greener on the otherside....ITS NOT!!~~~,Manchester~~~,2017-07-06~~~,1,1,1,1
Poor customer service. Had to speak to 7 people before anyone could help. Very little information provided when asked how the hub will be connected. Ended up with Hub in the room. To move it will cost £130. Cooling off period starts from contract not from the time hub is received. Provision of goods is part of service so it should be from date HUB received. Very poor service. Not to recommended.~~~,Norbury~~~,2017-07-06~~~,2,2,3,3
Dreadful in every aspect. It simply does not work and they do not care.~~~,Tenbury Wells~~~,2017-07-05~~~,1,1,1,1
"SHOCKING service. Placed order  got told it will arrive June 8th. On the 8th I looked online to see my order had been canceled - normal or correspondence to say this. I call and they said ""there is no fibre cable or infinity in your area"". So i had to place another order for regular broadband. This arrives 10 days later - does not work. Call and they test line  they book an engineer. Engineer comes and says BT should have noticed there were two lines to this property  and haven't. I said I wanted infinity package but could as there was no fibre in the area - he took me outside to show me the fibre cable and my neighbour came out and I asked them what they had - Infinity BT package. Its not just that but the internet is rubbish. I use my neighbours SKY internet mosts nights as it is better and stronger - our houses aren't even attached. I made a complaint and had to follow up and chase it a million times. Each time I got someone new in another country who hadn't read my file and so on. I even at one point asked ""can i have my account number as i have not received any paperwork""  the woman said ""yes if you give me your account number I can access your account and get you your information"". Truly shocking service and contradicting all the time. When i complained and wanted to cancel they were going to charge me for cancelling the service. Wont even get into the rest of it as there is a novel full of stuff that has happened last 8 weeks. I have been shocked and BT are certainly not the leaders in the market or if they are we should worry. I wish i had gone with SKY again.~~~",Morpeth~~~,2017-07-04~~~,1,1,1,1
Very unhappy with connection quality and customer service.~~~,Norfolk~~~,2017-07-04~~~,1,1,1,1
Very unhappy with connection quality and customer service.~~~,Norfolk~~~,2017-07-04~~~,~~~,~~~,~~~,~~~
BT has a long way to go to get customer service. Wi-Fi is rubbish does not work ring them up and tell them they say there's nothing wrong sending engineer out that's another expense to you to have a day off work when is BT going to get everything right I think I'm getting fed up getting on the phone to BT and all they say nothing wrong and you get call centres in India . will thay bring their call centres back to UK what a waste of time BT should be 0 not 1 star if I could give you 0  stars I would~~~,Ss94nq~~~,2017-07-03~~~,1,1,3,1
Internet was very slow and now I don't have any at all. It's been going on for 5 days. So far I have called them 4 times each time having a conversation for altleast an h. Every time we are on a phone they are looking for a fault and eventually says that they will book in someone to come in and fix it. Today we haven't had internet for 5 days now and this morning they let me know that they haven't booked anyone yet but if i want to they can find someone for Tuesday. Wich means that 3 more days we I will have no internet. This company is a nightmare and the way they operate is unacceptable. Slowest customer service ever. I'm very disappointed and I will change provider if I am not satisfied with the response I receive.~~~,LONDON~~~,2017-07-02~~~,1,1,1,1
The only thing worse than BT broadband is their customer service.The internet barely goes a day without failing  often dropping out every 5-10 minutes. Even with the best package it struggles to have more than two devices connected to it and using it at the same time. I have ended up having to increase my mobile data allowances twice purely due to the unreliable BT broadband. The only good thing about BT is the open zone.~~~,Newcastle~~~,2017-07-01~~~,1,1,2,1
Constant disconnections  apparently asking for a reliable broadband service is asking for too much these days! BT and Virgin Media have been absolute nightmares .~~~,London~~~,2017-06-30~~~,1,1,3,1
utterly awful to be brutal  way overcharged  say you will get 50mb but only receive 20.~~~,axlknxln~~~,2017-06-29~~~,1,2,1,1
I would rather pay double than use BT ever again. They seem incapable of fixing a problem without you having to spend hours on the phone. 31 days and counting to fix a premium mail issue.~~~,Daventry~~~,2017-06-29~~~,1,1,1,1
Customer service is PANTS! Products are ok but if you have an issue you are in for hours of painful phone calls.~~~,Daventry~~~,2017-06-29~~~,1,1,2,2
