content,location,date,satisfaction,customer_service,speed,"reliability,"
This is now the 5th time. Yes  the 5th TIME that we're trying to get internet home with BT and ONCE AGAIN IT FAILED.  I have spent a total of upward of 10 hours on the phone with BT. This is scandalous. The incompetence is beyond anything I've EVER seen and I've lived in many countries. I'm going to start a class action. BT is making money from these customer service phone calls and I believe there is a real slyness behind this incompetence. Reading comments online  I am not the only one to be so disappointed and I believe there is a real chance for a class action to stick. They've lot more than 10 hours of my time and at 20p/min  they're making tons of money from our phone calls.Using the median. At a cost of 20p/min  that's GBP 120 + time I've spent if we use the median income hourly rate (GBP 12.5/hour)  that an additional GBP 125. TOTAL = GBP 245 I really hope we can start a class action. And BT better understand the consequences. They will be serious: in terms of brand image as well as financially once a class action starts.  Do not proceed with them whatever you're thinking. They will waste your time - unless you're very lucky which has not been my experience (I'm not the only one apparently). Christopher~~~,Reading~~~,2016-12-07~~~,1,1,1,1
Rubbish company Paid for 12 months never fix my fault  only worked for the 1st day  !!!!!! Terrible~~~,Manchester~~~,2016-12-06~~~,1,1,1,1
this is the worst service I have ever had. I swapped over to bt at the beginning of October. firstly the phone line nor the internet worked even though they did before I changed.after waiting 2hrs on the phone managed to get hold of someone they said there is nothing wrong but would book an engineer to come out.1week later an engineer came out said nothing wrong outside and they wanted to charge us £129.I rang again 1.5hrs later spoke to someone who said they will send another engineer out. yet again no problem apparently .. still no phone line or broadband.rang again their exact words were nothing they could do. after complaining they admitted that the line hadn't been switched over !!! this was done 48hrs later and all seemed well.but 24hrs later broadband went down and guess what still not working 2months later and the official line from bt is nothing they can do.but they still are charging me for the service. I am trying to switch again but this is a struggle as the new company are saying that bt are blocking it even though I am paid up to date etc..if you want to keep your sanity do not use bt !!!!~~~,kettering northamptonshire~~~,2016-12-05~~~,1,~~~,~~~,~~~
Guys  if you think you have got a nice life  don't have enough problems to suffer  then BT is for you!  In the last 6 days I met so many people who is not interested in helping you with a problem. My broadband is not working for 2 weeks  today engineer visited me and nothing happened! The doggiest and the worst provider all over UK! THEY DO NOT PROVIDE ANY SERVICE BUT THEY HAVE THE HIGHEST RATES! NEVER EVER WILL SUGGEST IT TO ANYONE!~~~,London~~~,2016-12-05~~~,1,1,1,1
They advertise as the most reliable WiFi signal. This is not the case. I switched from Virgin Media due to rising cost. Never had any issues with the WiFi signal with Virgin. When I switched to BT I gave it a week or so to let equipment settle down. However broadband kept dying several times a day. After a few weeks and phones calls and eventually an email to their complaints department I finally got some testing on line that determined Hub was faulty. New hub installed. However  WiFi signal is terrible. I use BT app on phone to check service regularly as devices will disconnect and my phone often says switching to mobile data (as I have it set on poor WiFi to use mobile data)  This is even when sat in same room as BT hub. Once year is up will be finding different provider.~~~,Grantham~~~,2016-12-05~~~,3,2,4,2
Just discovered BtT have been money from my bank without my permission for over two years despite me cancelling my account my subscription with them. Apparently I didn't cancel the free bet sport so they've been charging me for this. Be warned. Also the reason I left them was due to a poor unreliable service.~~~,Glenrothes~~~,2016-12-03~~~,1,1,1,1
Pathetic customer serviceInsanely long waiting times on phoneEngineer does not turn up as promisedOrder not placed as requested. (Choose the address they wish  date they wish  cancel the order without informing) Nobody takes responsibility on customer service and keeps on transferring call saying other team is responsible. Each call transfer comes with overhead of atleast 20 min holding time.  Would have given NEGATIVE stars if there was an option.~~~,Greenwich~~~,2016-12-03~~~,1,1,1,1
I have the highest level of broadband Infinity and the latest Hub 6. The service is very expensive  with prices rising at least twice a year. The broadband drops out whenever ther is the slightest storm  wind or rain. TV advertisements are usually dishonest and deceitful  making outrageous claims as to coverage and reliability. 'Deals' are offered to new customers only with no regard to loyal customers. Would advise anyone to look elsewhere as BT offer a poor  expensive service with little respect of customer loyalty.~~~,Bognor Regis~~~,2016-12-02~~~,3,2,4,3
To say I am upset is an understatement. Customer service appalling. Promised a call back to discuss/finalise and complete my claim that an adviser set up on my behalf  still waiting for the call...3 months later to the day! They have managed to lose my original landline which I have had for years and use for work. This has affected my business hugely to the point where I have had to get new leaflets/flyers printed to my expense with the alternative number they have provided me with. Waited in for 3 hours for technician - no show! Told would have 2 call backs -still waiting. Told they would waive a couple of initial charges due to the inconvenience I have been caused  bill actually came out at £80 more than it should have!! Do you think I can get sense out of anyone at their end of the phone?? The hours I have wasted waiting on hold is beyond belief - a HUGE waste of my day. At the start of this fiasco they sent me a 'You View' box and extender kit FOC. 'You View' didn't work  only one plug instead of 2 in the extender kit. They said they would charge me £129.99 to send an engineer out to sort this - talk about rubbing salt into the wound!! If I could turn back time I would never  ever have used this company. Out of pocket  time and patience with BT!!!~~~,Lancing~~~,2016-12-01~~~,1,1,1,1
"Just a quick summary of the inadequate service I have received from BT throughout the complaint:   1.    On 21st October I received a letter from BT stating that another customer wants to take over the phone line (Ref WLTUTC). The letter stated that if I did not call BT by 2nd November at 2pm the service will cease.  2.    I called BT on 25th October to  to advise that I did not authorize another customer to take over the line and to reject the take over request. 3.    I was advised by BT that they will reject the takeover and I don't need to take any further action. 4.    On 2nd November I had a complaint from my tenant that the broadband had stopped working at the property. I instantly knew what the issue was and contacted BT to inform them of the situation. I explained about the letter which I received stating that the broadband would cease on 2nd November and this is what had happened. 5.    Although I explained exactly what the fault was to the faults team the BT advisor carried out some tests and concluded that my broadband was still showing as live on their BT system and the fault had nothing to do with the takeover request  but was in fact a router issue. Advisor said she would post out a new router within 3-5 wokring days. 6.    Although I could not believe this was just a massive coincidence that the broadband stopped working on the date the letter said it would I gave the advisor the benefit of the doubt and she arranged to send a new router out in the post.  7.    On 5th November I called BT for an update with the router. The faults team now changed their mind and informed me that the fault was not down tot he router  but it was now due to a network error which would ""100% be fixed by 9th November"". Again  I informed the engineer that the problem was down to the takeover request and again my advise was disregarded. 8.    The broadband was still now working on the 9th as promised and when i called up i was shocked that the faults team now state its the router and sent yet another router out.  9.    So far we have had 2 routers and both of them did not work. BT were still insisting it was a router fault so we decided to go out and buy our own router costing me £128. Again this did not resolve the issue so again BT sent a third router out which did not work. By this point I was angry  frustrated and disappointed in BT staff failure to identify a problem even though I kept insisting that the fault was down to the take over. I was still being ignored by the faults team. 10.  BT decided it was best to send an engineer out who was booked in to visit the property on 17th November. The tenant and his son both took the day off work to wait in for the engineers visit but the engineer cancelled the appointment on the day. This meant that the tenant lost wages taking unpaid leave to sit around for the engineer who did not even turn up. This was now causing myself and my tenants unbelievable stress and disappointment.  11.  We were advised that the engineer did not need to visit as they found the fault and promised the broadband would now be working on 19th November.  12.  The 19th of November came and again more disappointment as the broadband was still not working. It was only when I was put through to the cancellations team in the UK to cancel the service with BT that I actually spoke with a woman who actually listened to me and done some further investigation and discovered that what I had been saying throughout this ordeal was actually correct. She discovered that the takeover was rejected by BT but the broadband had somehow slipped through the network and was cancelled.  13.  Finally  someone in BT listened after 2 weeks of messing me and my tenant about. At least now we knew what the issue was. 14.  The broadband was finally back working on 24th November (3 weeks after the fault was reported). 15.  Throughout this time I have spent over 10 hours + in communication with BT. I have spend over £80 on phone calls from Thailand (not once would BT staff call me back as they stated they cannot call outside the UK). I have been given 4 different guaranteed dates when the issue should have been fixed. We have had to take unpaid leave to wait for the BT engineer who did not turn up  the tenant has had to use excessive mobile date due to no broadband  We have spent £128 on new router  I have had to pay the tennant £400 in compensation  I have been put through hell by incompetent BT staff who refused to listen to me. All of this could have been avoided if BT just listened to customers and stopped being ""robots"" just doing what they are told to by a computer. 16.  This has been the absolute worst experience I have ever had with a service provider in my life. It has caused me so much stress and anger. 17.  So I would expect the following to be compensation: £80 calls from Thailand public phones10 hours of my time talking to incompetent BT staff @ £10 per hour = £100£128 for the new router we had to buy as you advised the 3 BT sent out were all faulty.£100 for the stress and inconvenience this has caused me when I am supposed to be on holiday.£100 towards the compensation I had to pay the tenants for taking unpaid leave to wait in for the engineers plus the excessive data usage when wifi was not working. Total claim £508~~~",Liverpool~~~,2016-12-01~~~,1,1,3,1
