content,location,date,satisfaction,customer_service,speed,"reliability,"
Having switched to BT Infinity from Orange standard broadband  I have seen no discernible improvement. Just before writing this review  I experienced two pauses while watching iPlayer via the Infinity hub. On a few occasions   my desktop has lost the connection. Perhaps if there were several people in the house all sharing the hub  it might come into its own. I have several months of my contract to run so performance over the remaining period will determine whether or not I feel it is worth the extra money. At the moment I reserve judgement.~~~,Reading~~~,2016-11-11~~~,3,3,3,3
Phoned up to report a phone fault. Got called a rude sod by the person at BT when I wasn't happy they weren't going to do anything about it!!~~~,Mansfield~~~,2016-11-10~~~,4,1,5,5
Absolutely terrible service which is matched only by their terrible customer service department in India who cannot speak/write English  cannot wait until my contract ends. Will be leaving and not returning!~~~,Edinburgh~~~,2016-11-10~~~,1,1,1,1
Switched over to bt and the wifi is terrible. It picks it up on devices for only a matter of seconds before disconnecting and re-connecting. Avoid as they dont provide you with the services you pay for but continue to charge full price for every month.~~~,Devon~~~,2016-11-09~~~,1,2,1,1
The worst customer service that I have ever experienced.I was with BT for about a year  I canceled my contract early because I was moving to another country. I was told that it would cost £74 to cancel my contract early but they ended up charging well over £100. They also overcharged me for several of the months that I was with them. When I was eventually able to get in touch  they kept avoiding my questions about the charges. I emptied my bank account so that they can not take any more money from me  since then they have reported me to a debt collection agency.  STAY AWAY FROM THIS COMPANY~~~,United Kingdom~~~,2016-11-09~~~,2,1,4,2
left taliktalk and joined BT phone and broadband service 14 months ago   what a big mistake   phone service was ok but broadband was poor   I got a normal broadband speed of 8 mbs from talktalk but only about 4 mbs from BT   but it was cheaper than talktalk so I live with it   but after a few months BT put the price up steadly   and the contract has ended I rejoined talktalk because last couple  months BT has almost DOUBLE the amount I have to paid from £38 to £63 per month and also wanted £ 31 for the disconnection from BT .BT also said because talk talk did not inform them about the switch over so my account was still active   althought I did use their service I still have to pay 3 months rental charge.  BT are conman wanted the steal you money   once joined your have to paid a lot more to get out. SO you have been warned .M CHAN from London~~~,London~~~,2016-11-08~~~,1,1,1,1
For 6 months I have had issues with my broadband dropping out and wifi being unable to stream videos.  Have wasted hours of my life on the phone to BT but cannot get by the call centre who are hopeless and keep telling me they have remotely solved the problem  then the same thing happens again.  When it works it is fine but the gauge of a company  is how they respond to problems and BT have sadly failed.~~~,Ayr~~~,2016-11-07~~~,2,1,2,1
just to saythey offer vouchers that never come i was meant to get 2 sainsbury vouchers never happened!!! try to call them or respond plain ignorance rest assured i will never sign up with them again  not for the service but fraudulent advertisement!!!!~~~,newham~~~,2016-11-07~~~,3,1,3,4
We upgraded to BT Infinity  but its no better than the ordinary broadband service we had previously.  It provides a maximum speed of 21 Gps.  This is fast enough in theory  but is insufficient to sustain for some TV programs  leaving us to watch a rotating circle instead.  Very disappointing.~~~,Stoke Gabriel~~~,2016-11-07~~~,2,2,3,2
Signed up in August 2016 to get fibre and phone on 28th September.  Failed to install on that date but cancelled my existing service provider.  Phone taken over with no broadband.  Still have no fibre as of 6th November.  Customer services are a disgrace and tell untruths.  Sick of waiting for hours to be connected to customer services who then seem incapable of offering any meaningful resolution.  Avoid at all costs as the company is in free fall.  Taking on more business that they can reasonably fulfill.~~~,Ilkley~~~,2016-11-06~~~,1,1,~~~,~~~
Went back to BT for the broadband and infinity wish I had stayed with talktalk. The router has no range unless it's a day old then quite good but as soon as that day is over kiss you're wireless goodbye the router might reach 3 mars bar lengths but that's about it would not recommend no customer service at all BT is a joke stay well clear~~~,Co durham~~~,2016-11-06~~~,1,1,1,1
New HH6 delivered before activation turned it on the day of activation connected straight away.Full 52MB speeds right from the off.No problems at all it just works.~~~,Aberdeen~~~,2016-11-06~~~,5,5,5,5
My activation date was supposed to be 21/10. It did not activate and the BT home hub arrived 22/10. I contacted them several times to find out why my service had not been activated. They raised a complaint for me and someone called me the next day to tell me that my services would not activate until the week after  but they'll contact me the next day to give me an update about whether they could do that sooner for me. They called me the following day  but hung up after two seconds so I could not pick up. This happened the following day too  so I contacted their online chat and was told that my services would activate in 24 hours. It did not. I contacted their online chat again and was told it would definitely activate by 3/11. Needless to say  I contacted them on the day to make sure. The lady on the phone was called Sonia. It was lucky I called as was told if I hadn't it was unlikely anything would have been done that day either. She escalated my complaint for me and made sure they activated my phone line for me that day. The broadband activated the following day. I would really like to thank Sonia as without her  I would probably still be without phone or broadband. BT is the first provider I have ever had problems with. They never communicated any problems or delays to me which would have made things better. At least I would have known what was going on. Instead  I had to chase them every step of the way to find out what was happening with my order.  I did not like that they would call me for two seconds and hang up before I could pick up just so that they can put down that they tried to call me but could not. I did not like that they kept giving me a date then changing it further and further into the future. There are some very dishonest people working there  letting down the company and the people who actually work hard there. BT comes across as a very disorganised company to me. Their broadband seems OK right now  but I am dreading having any problems in the future and having to contact their customer service. From my personal experience with them  I cannot recommend signing up for BT phone and broadband.~~~,London~~~,2016-11-05~~~,~~~,~~~,~~~,~~~
I moved my busines to BT from a previous supplier but its the same lines anyway.  BT are the most terrible company anyone can imagine.  They dont know who we are  we have no customer number  we cannot log faults without it  we have nothing what we ordered and despite many emails to them and calls our phones and internet are on and off constantly. They even left my old number behind although  many times I told them this was to be included. Despite emails from BT for our new system saying an engineer will arrive to set us and and hsow us how it all works we have never seen an engineer !! and we dont work.  I should have checked the reviews before  moving.  But then the other providers out source to BT anyway.  So a hopeless situation.  BE WARNED. Keep to a mobile if your not a business and keep well away from BT if you are.  They are too big to cope and most departments dont even ANSWER THE PHONE. If your lucky enough for them to answer dont expect any continuation of a conversation even if you have that persons number to call them back.~~~,London~~~,2016-11-05~~~,1,1,1,1
