content,location,date,satisfaction,customer_service,speed,"reliability,"
i have been a bt custermer for 20 years and will never go back to them thay are very good at riping u off thay reduse your bill then next thing u no thay saying u not paying anough and u owe them £100 and u havent even used the phone all thay good for is riping u off~~~,derbyshire~~~,2015-05-06~~~,1,1,3,2
"Changed from standard BT to ""fast"" Infinity a few months ago. Immediately slower  and in contrast to phone salesman's statement that the ""deal"" would cost the same  I got taken off a cheap evening rate to a cheap weekend rate only. Online support was friendly and helpful  but ultimately it made no difference to low speed despite two complaints. Line reliability seemed to fall slightly. Luckily  it doesn't affect me too badly  but it annoys visitors.~~~",London ~~~,2015-05-05~~~,1,2,1,3
BT is the worst internet broadband I have ever seen and the speed is very very poor and all other broadbands are better and faster and I will never recommend BT to anyone~~~,london~~~,2015-05-04~~~,~~~,~~~,~~~,~~~
Appalling customers service from the moment I upgraded my package in Nov 2014. Mistake after mistake  given the wrong information regarding my gift card. Had to raise two complaints with BT both of which said no to gift card  then when I raised with ombudsman suddenly BT listened to my calls and oh after all I was entitled to my voucher. This process took approx 3 months to sort.  My account was also set up incorrectly and I was billed for services I had cancelled then my monthly direct debit plan wasn't set up and I ended up on a quarterly plan having over £200 taken out without warning as my account had been set up on paperless billing (I hadn't requested this).  As a result of this I have now accumulated a large debit balance on my account. In several occasion I have come home to find my service disconnected without receiving any warning. Every time I ring I end up having a very lengthy conversation and am assured that if I set up an agreement to pay of the outstanding balance by July then my services will not be affected actin. Despite this my services have still been disconnected without warning despite me keeping to the agreement. Each time a lengthy call to BT has been involved. The customer service I had received has been dreadful from start to finish. I have requested that my package be cancelled but it appears BT can treat their customers however they like but they still have no right to cancel as they are under contact. What about BTs contract to provide me with good customer service.?  At no point have I received an apology or an offer of compensation for the time I have had to waste as a result of the poor service I have received from BT.  I am currently in the process of looking into the matter with the assistance of OFCOM and the ombudsman.  I will make my views known in appropriate services because to be honest I have heard the same complaints from many other people. I certainly won't be recommending BT or using them again. The end of my contact can't come soon enough!~~~,Sonerset~~~,2015-05-02~~~,1,1,3,3
Terrible broadband  got worse and worse over 6 months until it totally stopped. Que the start of a week of phonecalls to india  struggling in vain to get my point across and being asked to carry out the same trouble shooting steps again and again. Eventually they conceded I needed a new home hub and asked for £45 for the privilege or a 12 month renewal  well that wasn't going to happen I'm pleased to get away. this was the 2 time something like this has happened with BT and I won't be giving them another chance.~~~,essex~~~,2015-05-01~~~,1,1,1,1
Bad speeds  cuts off every weekend for hours at a time  whenever we ring up they just say its our fault and send another modem that never helps with the problem.~~~,Sheffield~~~,2015-05-01~~~,1,1,1,1
I needed to close my account as we had an eviction notice and we are all leaving the house (which needs workings and no one else will live there).The account is in my name but was shared by 4 people and is too expensive for me to move it. I called 2 times asking how much I would've faced to stop the contract earlier and I've been told £30  both times. Based on that I took my decision and called the third time to close it. Surprisingly I've been asked £93  from an advisor that started to explain how stupid I was to leave BT  checking my private usage  and not being helpful at all. I closed and called on another moment. I was asked £130 this time. I asked to speak to a manager to explain the situation but my request was denied. I opened an official complain and received an email which told me they would've call me back in 48  maximum 96 hours.After 144 hours nobody has got in contact with me. Who called  instead  was the office for payments as I cancelled the direct debit.He put me through other 3 people  one of them was more like a robot than a person  not able to conversate with me  since I finally closed the account. Now I face a massive bill for an house where there are not people living in and where I cannot even access anymore.  BT makes you a fool  doesn't care about the situation  and has not will to help you in any way.~~~,London~~~,2015-04-30~~~,1,~~~,5,3
Took a new contract with BT as moved to a new area. Previously with virgin media who were excellent. No virgin media services in new area. 3 weeks into bt contract  affinity 1   signal drops all the time  loss of internet  takes ages to watch or download anything  upon contacting them went through all the relevant checks on the phone and told all is working as it should. It is not! Absolute crap   and now stuck in a contract that does not deliver what it states on the tin! There are so many unhappy customers on here.... Bt need to pull their act together. What can we do as consumers please  there must be more that we can do.~~~,hampshire~~~,2015-04-29~~~,1,2,1,1
Pathetic  criminal organisation that constantly lays on 'late payment' charges by ensuring your bill doesn't reach you until AFTER its due date  absolutely none of the advertised 'switch to paperless' benefits received  at best intermittent service  paying for 40Meg  funnily enough never have over 14Meg unless there's an engineer sat in the building when it mystically reaches 31/32. Absolute rubbish  utterly criminal. Can't believe I have to switch mobile supplier too now as their monopoly continues to grow.~~~,"Farnham, Surrey~~~",2015-04-28~~~,~~~,~~~,~~~,~~~
"BT-ARE-ATROCIOUS. It took BT two months to install infinity broadband in my house. Once it was installed it was good  it could handle four reasonably heavy users without slowing the speed. Unfortunately...the honeymoon period ended after 2 months....Broadband light went red. Been onto customer service multiple times  they have no clue....""have you checked the wires are connected?""......this question is the limits of their fault diagnosis. ""Sir  the line will be live by 6pm the next day""......nope.....""I'm sorry Sir  it may take a bit longer  please reset your box by midnight tomorrow when the line will be live""......nope....""I will send an engineer out to look at your connection  he will arrive on Tuesday between 8am - 1pm""..........nope.......""I'm sorry  I noted down your contact mobile number down wrong  the engineer could't contact you on Tuesday"".....but nobody has knocked...""An engineer will be out on Friday to fix your line"".....I'm losing the will to live here. I don't think he is coming on Friday and even if he does he is only going to check that I've plug in the box and connected the internet cable. I wish I had plusnet in my life right now  yes they may not be as fast but they were damn good are providing an internet connection which is something I value highly with my internet provider. I genuinely cannot wait to celebrate the day when BT are out of my life. Godspeed.~~~",Cheltenham~~~,2015-04-28~~~,1,1,5,1
