content,location,date,satisfaction,customer_service,speed,"reliability,"
Cant even open a web page even when no one else is using the internet  rarely is useable~~~,~~~,2020-01-25~~~,~~~,~~~,~~~,~~~
I do not actually have BT wifi myself but I am a private live I carer and any client I have gone to that has had BT wifi there is always issues with the speed and reliability of their wifi. I think I have had more than 10 clients with BT and every single one has been such a hassle that I just use my phone data. Stay clear of BT as they are useless!~~~,Kent~~~,2020-01-23~~~,1,1,1,1
Sold superfast upgrade.  Once signed up BT had failed to check if they could provide service.  Now waiting for upgrade of line and points.  No date given for completion. Sharp selling and poor service.  Do not hold your breath.~~~,Norfolk ~~~,2020-01-22~~~,2,1,1,1
Just a quickish compliment. Recently swapped back to BT from EE. EE was very good but in researching to get my bill down  I found that EE were about to cease their replay TV box which I used a lot. The EE call package was better and their TV box  I found better than Youview. Nonetheless I got a slightly better monthly price with which the new installation included fibre to the door and hub plus the 'complete wi-fi' disc package. The whole kit send  hook up and installation (about £39) was all trouble free and on time. I got near max (38MB/sec) speeds almost immediately. The first install only had one disc but I had a few weak spots and phoned up to get the other two they allow (they sent one at a time but that was fine  it gave me a chance to trial two only). I still had a bit of an issue in two spots in the house with two discs (three floors and a lot of metal) but now with three discs I have 36-38 everywhere including in a shed that's about 12 feet from the house (wi-fi signal has to punch through walls and windows plus wood of shed). All in all I have to say I'm very impressed.~~~,Kent~~~,2020-01-20~~~,5,5,5,5
We carried out a community funded project on our estate for over 400 residents to receive FTTP capabilities. We worked alongside BT  being made multiple false promises by their marketing team. As soon as the connections went live  they ceased all communication with us  and when customers had to complain about service  they were not interested at all. Worst display of customer service and lies from a large company I have seen for a long time. Zen is definitely now our preferred supplier.~~~,Newcastle upon Tyne~~~,2020-01-19~~~,1,1,5,5
I have had BT broadband for the past 5 years at my current address and am paying £52 a month for super fast broadband 1 which is far too much. Went on the BT website and found that new customers can get the same service for £29.99 and then £37.99 after 24 months. I phoned them up to 're-negotiate' a new contract and was told that  was what was agreed when I took it out so they can't give me a better deal. I told them I will leave if that's the case so she 'spoke to her manager' and said they could give it me it for £45.99 a month - still £8 a month more than a new customer once out of contract.I've signed up for this price as I've never had a problem with the speed/reliabilty etc and looking at reviews for other providers they all seem worse than BT (unable to get Virgin in my area.)It is disgraceful that a loyal customer should have to pay more than a new customer though.~~~,Cartmel~~~,2020-01-16~~~,3,2,4,4
Ordered on the 2nd December  engineer turned up 16th December then never heard anything back until I chased new year. They missed 4 appointments in a row  explained situation and why was important to be done by a certain date.. still not kept to date so was forced to cancel order. If that was the start of a new customer I was fearful what would happen if I had an actual issue. not pleased~~~,Essex~~~,2020-01-15~~~,1,1,1,1
Being fobbed off completely how rubish is this company My partner have got them for broadband broad band was fine for a few months then they started cutting us off before the bill was due to be paid then after we paid it on the day it was due the broadband started to go funny my partner rang them up and they said that it's because it's under the stair case and because my partner has a ps4 on the wifi and some phones on the wifi which is exactly the same as when we started off so the sent a wifi booster so we can hard wire the ps4 which by the way seems a bit weird in how its set up we set it up and ps4 doesn't work hard wired plus the box then turns amber and doesn't budge and then my partner rings up about 7 times and the whole time they keep hanging up on him then we manage to get someone to stay on the line and he's now saying that we have to put everything back to where it originally was as you can't hard wire the ps4 the way we have been tolddoes anyone in that company know exactly what they are doing at all because to us all it doesn't seem like it which means there shouldn't be a bt company anymore~~~,Green Hammerton ~~~,2020-01-15~~~,1,1,1,1
Had some issues with customer service in the past but picking up the telephone to call someone will get you much better service than live chat. Reliable service and speed. My price went up after 18 months but a quick phone call telling BT I'd found a better offer elsewhere and they brought my price down by more than half price a month. Highly recommend.~~~,Southport~~~,2020-01-08~~~,5,4,5,5
Worse decision I've ever made! I thought I was changing for a better supplier but I was complete wrong. Don't be silly as I was and join BT. They're just money takers and you will regret your decision. I have now two internet suppliers as BT never works! Advice? Go Virgin! Best you can find.~~~,Oxford~~~,2020-01-05~~~,1,1,1,1
SOLD US FIBRE THAT DIDNT EVEN EXIST CLAIMED WE HAD ACCESS TO IT IN OUR AREA....Without doubt the worst customer service ive ever experienced.Calls and emails completely ignored.My company took case to communications ombudsman and had all 6 issues upheld.You would never in a million years believe a company of this magnitude could get away with level of poor customer service.the sort of experience youd expect if you bought broadband of Del boy and Rodney.AVOID AVOID AVOID~~~,boyle~~~,2020-01-03~~~,1,1,1,1
There is direct fibre optic to premises where I live - BT of course (monopoly).The max speed offered at my address is 350 Mbs / 50 Mbs. I ordered Super Fibre 2 which is 74 Mbs / 20 Mbs. I achieve 10 Mbs upload and BT says there is nothing they could do about it. This is how they screw customers at address where they have monopoly. I would never join them if I had a chance to choose other provider. HOW CAN THEY OFFER 50 Mbs upload at the address and they can't provide anything above 10 Mbs?? I will never choose them again!~~~,Glasgow~~~,2019-12-28~~~,2,3,2,4
