content,location,date,satisfaction,customer_service,speed,"reliability,"
THIEVESBT have been overcharging my granddad who has dementia and knows no better for a substandard copper broadband package. He's been getting charged over 100 pound a month for a package you can pick up for under 40 pound from themselves. Safe to say I have cancelled it and will never use BT as long as I live.~~~,uk~~~,2018-06-16~~~,1,1,1,1
After several calls to chase up a broadbabd fault on Sunday now being told they need to send me a new Hub and that could take 5 days! No reasoning with any of the advisers. Engineer came out this morning reported we needed new router but still hadn't been auctioned when I rang to chase up! In the middle of a house move can't action e mails or transfer monies do they care no they don't. Bet if I rang up as a new customer they'd use next day delivery to get my router to me . It appears that those of us who've been with them for many years get poorer service for our loyalty . Adviser told me once problem was fixed I 'wouldn't regret sticking with BT '. Yes what I'm moving house and there are plenty of other providers in the market place.~~~,Bradforf~~~,2018-06-14~~~,1,1,~~~,1
If you value your health then don't get into a contractual obligation with these guys. They will hang up on you if they don't like what you are complaining about  they will tell you they'll fix your broadband speed because you've been put on the wrong plan (a cheaper one of course) but they won't  they'll tell you that you'll get a rebate but you won't  they'll tell you they'll call you back but they won't. The most appalling service of all  you will get. They organisation is so chaotic that nobody knows what they're talking about are and everybody is just trying to blag it. One guy kept repeating that my speed is measured in Megabytes/s and another was making drawing comparisons between my 2 years old telephone filter and a 16 years old girl which is supposedly better than a 60 years old women (not sure in what sense)!~~~,MANCHESTER~~~,2018-06-14~~~,1,1,1,1
BT Infinity in Postcode MK44 2__ is not workable. The lines from the Cabinet are not only too long to provide Superfast Broadband  the copper is too thin. Can't even support 10Mbps Standard Broadband yet BT will tell you that between 10 and 19Mbps Download is achievable. The BT App asserts that their SpeedTester is the best at assessing line speeds and network capability. Does not compute. OFCOM are paper tigers.~~~,"Keysoe, Bedfordshire~~~",2018-06-14~~~,1,3,1,2
BT customer service is rubbish. I have been without email for almost 2 weeks  have spent hours on the phone over the past 10 days speaking to one call centre or another and been fobbed off each time. Just do what you promise - if you say you are going to resolve my problem and call me back at a specific time then do it! I still have no email after speaking to yet another ‘help’ line person this afternoon who told me there was a problem  I am aware of this but no one seems to know what the problem is or how or when it can be resolved. I am waiting in again for yet another call tomorrow which may or may not happen; if it does then I am pretty sure that my problem will not be resolved. I am paying for a service that I am not receiving and this is unacceptable- do not use them! I have put my email in so that I can submit this review but it is not working - ask BT why!~~~,Uxbridge~~~,2018-06-13~~~,1,1,3,4
Failed to install on the day  ended up with no landline  no broadband for 4 days. Only got it fixed after numerous calls and finally exploding - 15 mins later it works. I register a complaint and I start to get texts from Indian sounding names to my daughters BT mobile (she's 11) about the complaint. I reply to tell them not to use an underage girls number...they send another to that number. In the end I call them and spend an hour to get a miserly £20 back for forf the trouble and a total refusal to reduce a £59 connection fee i.e. it's fine that I should pay full for a botched service and any losses incurred as a result are my problem  they don't care. Also they have totally lost any record that I should have got reward vouchers so I should kiss goodbye to that part of the offer I signed on for. The customer service is shocking. If you want to listen to 'unfortunately' and other trained platitudes but a refusal to do anything  please give them a call. I only moved from Sky as they kept sneaking the price up and at one point even charged me for not having their TV service...so thought i'd try BT. All as bad as each other.~~~,Gloucestershire~~~,2018-06-12~~~,1,1,4,3
Crap service. My broadband Connection was  down for last 17 days and not fixed yet. Yesterday one of the service manager told me it will take another 30 days to be fixed. They want me to pay the bill for last month (for the service that I didn’t receive) I asked to end the contract   they transferred me to a lady from UK office   she threatened me saying if I wanna leave the contract I need to pay £150 + bill. After 1 hour argument I was transferred to a manager. She very simply told me “I don’t know when the network issue will be fixed  According to your contract if you wanna leave us before the contract ends you need to pay £150 if you fail   we will take legal action. Also  she said not to call them back again with the same issue which they been aware of  they will inform me once it’s fixed. There a few essential gadgets in my home need internet connection  ex (my mother’s medical equipment) I asked BT at least to provide me with a temporary dongle so my mother’s medical machines can work. The answer from BT was “sorry we can’t”. Don’t use this company or any of their services.~~~,East ham~~~,2018-06-10~~~,1,1,2,1
BT is absolutely terrible! We have not been with them any more than 5 months and in that time we have gone through 3 hubs   about 30 phone calls to get the WiFi back on and an under qualified idiot who decides to stick a giant cable through our wall which knocked the front of some of our bricks off!!!!!! I am a teen who has loads of school work to do and for most of it I need the internet  BUT GUESS WHAT....I DONT HAVE ANY INTERNET~~~,Preston~~~,2018-06-10~~~,1,1,1,1
An absolutely awful company to deal with. I changed to them for their TV and broadband package only after they offered to buy out the remainder of my contract with my existing provider. On swapping  I found out that I was tied in to a contract with my previous provider  so I decided not to go ahead but after informing them they offered to buy out the remainder of the contract and sent confirmation to me that they would do this... then once they had taken over the supply they refused to credit my account. They are not replying to any of my emails now and they won't provide a reference number that I can give to Ofcom to take this further  as they are required to do. I will try to get what I can back from Ofcom but if that doesn't work I will just reclaim six months payments back  which is the maximum I can under the Direct Debit guarantee and walk away. DO NOT TRUST BT!!! Utterly useless!~~~,Lincoln~~~,2018-06-09~~~,1,1,3,3
Ordered a change of address. Two months later and still they haven't moved it. I'm being forced to pay for a service that I cannot use because they are so completely incompetent when you speak to them. Spoken to over 10 advisors who have said a variety of excuses. They don't call you back or give any update. I've never had such a poor experience in my entire life.~~~,Bath~~~,2018-06-09~~~,1,1,1,1
I have had very poor service and have considered moving but reading the comments on here about other providers  it seems the whole industry needs dragging into this century. Have now decided to stay with BT for a while and make a damned nuisance to get my own back for the wasted time and aggravation they have caused me.~~~,Leicestershire ~~~,2018-06-08~~~,1,1,1,1
Absolutely disgraceful. After ringing up many of times about the internet speed and nothing being changed and being told it is fine. I decided to ring up yesterday with customer services putting the phone down after about 20 seconds. But I can say the internet is down more than it is on and would not recommend even if it was free!! Losing internet connection constantly. The worst broadband out there  really is disgusting. DO NOT RECOMMEND!!~~~,Stoke-on-Trent~~~,2018-06-07~~~,1,2,1,1
Honestly feels like a time machine. Reminds me of dial up internet but then again at least that was reliable. When you can’t even load a 2 minute video never mind a movie on Netflix. Honestly banging my head off the wall would be more helpful then the customer service  this is suppose to be the 21st century! The fact I can’t get higher than 10 mbps is a joke. Then again what do they care ! Not like they read the reviews !~~~,~~~,2018-06-07~~~,~~~,~~~,~~~,~~~
Do not use BT! They charge too much money for an awful service that constantly cuts out. We have been sent 3 replacement routers and NONE of them work. After 5 minutes of using the WiFi the hub decides to restart. Don't even get me started on the weakness of the hub. The speed is dreadful. I can't even stream a 720p HD video without it buffering every few seconds. The customer service is appalling. Don't even bother trying them. Save yourself heartbreak: go for ANY other provider.~~~,LONDON~~~,2018-06-06~~~,1,1,1,1
Speed of 0.2 MB is the best I have.~~~,"Lane bottom , Burnley~~~",2018-06-06~~~,~~~,~~~,~~~,~~~
Very expensive and uncooperative staff~~~,Liverpool ~~~,2018-06-05~~~,1,1,1,1
Couldn’t tell you about the reliability or speed as i have been sat at home for 2 and a half months without wifi. This is the second or third time we have been let down now . Told that an electrician is coming between 8-1:30 so we stayed in from work so that we could get wifi as my daughter has been complaining she has to go to starbucks to do her schooo work etc. Unacceptable no reason and no date for when they are coming just didnt turn up. I have spent about £100 in extra costs on data and starbucks in the last 2 months not ok.~~~,Lancashire ~~~,2018-06-05~~~,~~~,~~~,~~~,~~~
The week before I reported my issue with BT on the 21st of May I was experiencing slow internet  and constant dropping of internet. The internet was dropping out of connection constantly  and when connected was very slow. The dropping out meant that we could barely use the internet to do anything but browse internet at times. The internet was absolutely dreadful.     After we finally reported the issue I encountered the worse customer service I have ever experienced. I first used the online BT Live Chat where I had been talking to technicians about my issues  and how to solve them. The problem was  the technicians were constantly closing the chat and ending the conversation before I got anywhere. Eventually I get through to someone decent and have an engineer booked for the 22nd  which is great. But the engineer comes out and finds nothing wrong with the internet in the house  and tells us to ring up BT and tell them this. We report this to BT and they tell us they will have ‘higher-ups’ look at the problem to try sort it out  after waiting two days. They tell us when they are going to ring  but it is a time we cannot do. But we cannot rearrange the call because texting is going to charge us money. So  we try to be free around the time  but cannot get to the phone after they ring twice. And tell us they will ring the next day. This time we can be at the phone  so on the call  he tells us that the technicians are still looking into the problem. Eventually  they agree to send out another technician and on the 30th of May  from 1pm – 6pm. They completely just miss this appointment and do not inform us of why. We then get a ring the next day to rebook the appointment on the 2nd of June  the engineer then comes in and finds three different faults with the hardware in the home. Which I don’t know how the first engineer didn’t find.So  after this terrible experience for a service we are currently paying for £70 a month for  and it not being usable for more than half the month  BT ring up to discuss compensation and offer £14 for the fault and another £5 on top as a goodwill gesture. This is an absolute joke of a refund  after nearly 3 weeks of unusable internet and then horrendous customer services £20 is nothing.  We will certainly be looking to cancel our BT contract as soon as we can and would advise no-one else to get a contract with them.~~~,"Broadstairs, Kent.~~~",2018-06-04~~~,1,1,2,1
We moved into a new address and services were scheduled to start 24/5/18 but actually started 4/6/18 because BT did not swop the line over to our name.No TV phone broadband etc unable to use laptop or printer etc only irritating texts asking if we were happy wit our new service.Phone caller from BT addressed me by my first name which I don’t like and at age 66 find patronising.Avoid BT~~~,Altrincham~~~,2018-06-04~~~,1,1,2,3
We moved into a new address and services were scheduled to start 24/5/18 but actually started 4/6/18 because BT did not swop the line over to our name.No TV phone broadband etc unable to use laptop or printer etc only irritating texts asking if we were happy wit our new service.Phone caller from BT addressed me by my first name which I don’t like and at age 66 find patronising.Avoid BT~~~,Altrincham~~~,2018-06-04~~~,1,1,2,3
Don't bother.Absolute crap  poor service  slow speed  customer indiference  you are just a number and worthless.Multi national companies look after high number customers within a small area  like all the big companies  so forget it  if you are not living in London then you are nothing.~~~,CORNWALL~~~,2018-06-02~~~,1,1,1,1
