content,location,date,satisfaction,customer_service,speed,"reliability,"
WORST CUSTOMER SERVICE!!! I am their present customer and they are the worst. Just moved house and was told that internet connection will be there from 10th Feb 2017 at new address. Around 9th Feb internet connection was disconnected around midnight from old address so that a new connection can be put up on 10th Feb at new address. Whole day of 10th Feb 2017 there was no connection. Nothing on 11th either and when on 12th Feb I contcated BT then I was told that there was a technical glitch. When I asked that if there was any glitch then why wasn't I informed....BT representative had no answer to it. I asked them to get me the internet connection by Monday ie 13th Feb 2017 anyhow and I was told that it's not possible because there is another company called Open Reach who are going to do it and we dont know when. Today is 16th Feb 2017 at 2:00 pm and still there is no sign of my internet connection although I am talking everyday to their customer representatives. Best part is that they assure you that you will get it but they don't know when. Me and my husband work from home and it has been a big blow to us monetarily and has been very very stressful. AVOID BT PLEASE.~~~,Birmingham~~~,2017-02-16~~~,~~~,~~~,3,~~~
By far one of the worst companies I have ever dealt with! DO NOT USE!!I took out a contract with them for my broadband and TV. All was good  and then I needed to leave my property  and move back to my parents house. I was  of course  not able to take my service with me. All of the equipment was paid upfront by me as well. I called BT to let them know and to cancel my contract  to which I was told that I needed to pay the rest for the contract?! This was a further 9 months! My argument was that I was receiving no service from them as I was no longer going to be at the property  and i was not able to take with me. They said that when I took the contract out I should have known  to which my comment was I cannot see the future. Apparently BT expect all of their customers to be clairvoyant! I shall not ever use again!~~~,Brierley Hill~~~,2017-02-15~~~,1,1,2,2
The service is fantastic when it works  I can easily run multiple devices for long periods of time.Unfortunately the broadband does like to drop out for the occasional 5-10 minute slot  this tends to happen once or twice a day. From speaking with others this is apparently a common feature.In the even you have an issue you will find the customer service to be awful (by far the worst I have ever dealt with in any industry).I have dealt with them on numerous occasions and you can always expect a minimum hold time of 40 minutes. Every time I have had an issue it has taken the best part of 3 calls to resolve over a period of days  completely unacceptable in this day and age. (my last loss of service lasted 15 days  with BT only refunding me for 5 days loss of service - line rental  a pathetic attempt at compensation).Usually phone calls are dealt with by cutting you off  creating a fictional resolution that can only be implemented after you close the phone call (had this numerous times only to find nothing gets fixed). My advice would be not to let them put the phone down on you  as they will not return calls and you will have to wait in a queue system to get back in. I hope this helps. Generally the quality of the product is great  but you will have to put up with the occasional short drop in service. You would also have to be willing to put up with the worst and most arrogant customer service assistants possible.~~~,Coventry~~~,2017-02-15~~~,1,1,5,1
This is the first time I've done one of these to complain. But BT's ability to deliver what they've confirmed is almost zero. Their lack of customer care when things have gone very wrong [ which I had to convince them I didnt actually have a aerial on my roof ] is even lower and their sense of urgency is going in reverse as they've run from my problem not to it. I am amazed they are so bad and ashamed they call themselves British  Libby Barr your team are a disgrace.~~~,SW20 London~~~,2017-02-15~~~,1,1,1,1
BY FAR the WORST company I have ever had to deal with.  Lying underhand arrogant company with staff who dont give a hoot about the customer.  A CEO who clearly needs to wake up to the reality of his company as if they could be make hundreds of thousands more in customer retentions by actually training his staff in a more positive manner.  I will be off with another company ANY company when I get out of this unfair contract.  BEWARE they start your cooling off period when you order  NOT when you get the equipment or start the contract. AVOID AT ALL COSTS.~~~,DURHAM~~~,2017-02-14~~~,1,1,1,1
Dreadful  unreliable and expensive.Long distance call centres offer poor customer service.When out of contract they started charging me for all sorts of stuff.~~~,Macclesfield ~~~,2017-02-13~~~,1,1,3,1
Quoted 30 to 40 down load speed  best actual only 18 sometimes as low as 14 basic answere when contacted tough luck. My thoughts is I am being ripped off last time I signed up they sold me Infinity 2 and Tv and do NOT provided in the area the Tv froze as the speed could not provide a constant picture~~~,Leicestershire~~~,2017-02-12~~~,2,1,1,1
Overall BT has not been too bad however it's the line rental prices that really get my goat!!! at 8.68mbps Download speed quoted UP to 17mb.~~~,Netley Abbey~~~,2017-02-11~~~,4,4,3,4
BT are liers about their prices and their speeds.  I am on their 'normal' unlimited broadband deal  and last months BT bill was 59 pounds  that's without using the phone  so just line rental and broadband cost  much higher than anything they advertise.  Add to that the fact that the phone wont make international calls even though I am being charged for one of their reduced price internatinonal calls deals  the calls just don't get through.  Its so bad we do not use the phone and wish we could just get our broadband without it.  As so many have pointed out their customer service is worse than rubbish  they just don't get anything done or even try to.  Avoid them.~~~,Edinburgh~~~,2017-02-10~~~,1,1,3,1
Replied to and e/mail an upgrade  as it seemed to be offering a speed upgrade.So I payed for a different router.When checking my new router there was no difference .I complained  to find out it wasn't the upgrade I expected? The upgrade the e/mail was offering  no mention of extras  bt was offering was mentioned in original e/mail ??~~~,Maldon ~~~,2017-02-09~~~,2,1,3,4
The worst company that I've dealt with. I've tried to create a contract with them  and because three of there call centre lied over the about my order  the order was not process  even if they said that it did. I spent 5 hours over the phone with them and rising complains  and as a solution they offer me to install just phone line and after that to order broadband with speed between 1-3 Mb/s  in 2017  in Isle of Dogs. They are an embarrassment for UK.~~~,Isle of Dogs~~~,2017-02-09~~~,~~~,~~~,~~~,~~~
DO NOT SIGN UP FOR BT BROADBAND. Even rating the wifi and bt services is more than generous. We get the premium wifi package  we specifically pay more to get a better wifi. Complete rubbish! It's unbelievably slow  everything buffers all the time. The wifi also cuts out at least 4 or 5 times a day. It was off today and yesterday for 30mins even after turning it on and off. Staff are so rude and unhelpful. Would highly discourage anyone from purchasing bt broadband~~~,Derry ~~~,2017-02-08~~~,1,1,1,1
Speed and reliability poor. Get asked if we wanna renew. Agree after being told we'd get upgraded hub. Details discussed. Weeks later they send same old hub anyway. I ring and spend over 1 hour to customer services  3 different advisers/departments later. All of this repeating the same stuff - sometimes being contradicted and having to argue/go in circles. Final lady sorts it out quickly  agreeing to send the hub we were promised. We shall see if it is right this time!  I asked about compensation for it taking an hour of my time after their mistake - not possible. Pretty rubbish service considering their mistake has cost me time and stress.~~~,Bath~~~,2017-02-08~~~,2,1,2,2
"We were forced to use BT since Virgin did not have any fibre close enough. At last they have recently dug up the roads and installed fibre so we can rid ourselves of the worst broadband supplier I've ever experienced  hands down.  Promised 27mbps and every night I get 1 to 5 only. Also very bad customer service who are untrained and know little more than to suggest ""you reboot the router"" they were rude enough to challenge my speed tests. I am a network engineer more qualified than any of their lost staff in the call centre who have no idea beyond the 'cheat sheet' they are using. My 5 yo could do a better job.  BT. I'm so happy to be rid of you at last!! Thanks Virgin.~~~",Basingstoke ~~~,2017-02-07~~~,1,1,1,1
Worst customer service I have experienced. Our internet has now suddenly just stopped working twice in the last two months and it takes them over a week to get an engineer to you. Such a massive waste of time for a poor service~~~,London~~~,2017-02-07~~~,3,1,3,2
Shocking customer service! having major problems with my phone line and internet and youview box paying for a device that is not working reported fault numerous times had an engineer sent out  who told me the previous engineer had not fixed the fault properly when he left the fault seemed to be resolved but now 3 days later back to square one again tonne told by a very cheeky customer service advisor from the call centre in India I may have to pay £130! I refused to accept this as clearly it's a fault with BT and there engineers have not fixed the fault in the first place so am now currently waiting on a manager to call me back just getting sick and tired paying for a service I'm not being provided with!~~~,Dundee~~~,2017-02-07~~~,1,1,1,1
DO NOT SIGN with BT. Worst provider ever. They even charge you extra  whitout explaining why.~~~,London ~~~,2017-02-07~~~,1,1,1,1
HiJoined bt back in September 2016 and although the broadband is good  the customer service is shocking. I have spent at least 5 hours on the phone to them trying to sort out issues with billing  I was lead to believe that my broadband was fixed for twelve months £10.00 + line rental  but no I got an email tonight telling me it's going up by £2.50 per month from the 2nd of April 2017 so explain that one bt how does that work!! Tried to ring them tonight got though after the normal twenty to thirty minutes waiting on hold  only for them to hang up on me...seriously think very carefully before joining bt they are a nightmare to deal with.~~~,Leyland Lancashire ~~~,2017-02-06~~~,1,1,3,3
AVOID AVOID AVOID  if you value your sanity.Massively unhappy with the service promissed one thing that i can online game without issue....im on the top infinity package and still can not even get a full game.....its a joke!~~~,Stockport~~~,2017-02-06~~~,1,1,1,1
