content,location,date,satisfaction,customer_service,speed,"reliability,"
over all satisfaction veer poorcustomer service extremely POORBroadband speed Poor never experienced 1 MB for the serviette they sold me as 10MbBroadband readability very poor often without. They were charging me £15 a month for a service I had not most of the time and I have send them hundreds of email.~~~,London Finchley~~~,2016-07-03~~~,1,1,1,1
AVOID by all means for your own mental wellbeing! This is the worst service I have ever experienced. I don't have broad bond for 8 days and when I call after 45 mints just they hung on me. I spent hours on the phone my finally send me the wrong product. I returned and yet I have to call them and spend hours on the phone again. The bill I received was wrong one single call £165.23 duration of 17 hours. I went throng hell till they reduce it to under £20. £155 over charge for broadband over use. Requested to give a unlimited package they refused as I should wait for 12 month no broad bond service as everyone fright to goes over limit and however the compute shows 3.08Gb use the BT does not accept this fact  their meter is always 10 to 15 times over the Windows 10 usage meter.   Therefore we came to conclusion not to use the service at all. Pleas if you’re not checking your bill try to do it and you will see: 1- the duration is over extended to cheat you. My last bill duration is states from period of 24 March to 23 June but it is covers charges from 1 March to 23 September 2016 this is not quarterly bill.  My last bill is a similar period notice things has been paid for and again reappear in the new bill  when to discuss this with Indian operator she /he says cannot do anything but my boss will call you but you never receive that call and again you have to explain to the new operator and the cycle repeats.     Pleas avoid this company  I can't wait for August to when the contract ends and I am free to go.  DO AVOID!~~~,London~~~,2016-07-03~~~,~~~,~~~,~~~,~~~
Terrible custormer service was on hold for 30mins to be diverted and on hold another 10mins  take money they arnt supposed to then try to justify it to you! Con artists and not good people dont give them your money~~~,PAIGNTON~~~,2016-07-02~~~,1,1,1,1
I opted to join the new BT revolution from sky TV following the EPL games being shown. I would have signed up for the whole package and found a great deal online including cash back. The first (broadband) order was cancelled as apparently sky tv put a cease on the line. I cleared this with Sky and put in a second order (which was also cancelled) so after faffing around with their automated system I eventually got through to someone who did a line check and confirmed the cease had been lifted but not before I put in the second order. So I losing patience put through a third order  this was also cancelled. This time I lost my patience and asked to speak with a manager  I was told one wasn't available despite one having already  cancelled the the third order. I was told one would call me back on Friday coincidently AFTER the deal had finished. I did receive call but on the house phone (they did have my mobile number but obviously decided it wasn't worth calling on that). I called back as soon as I arrived home from work. I waited on hold for 24 minutes then was told (by you guessed right  an automated service) that it was now 8pm and they were now closed (no sh** Sherlock!).Their service (if you can call it that is utterly shocking and I would NEVER use these clowns).~~~,London~~~,2016-07-01~~~,1,1,~~~,~~~
The service is terrible . The automated system with varying voice tones to keep you in order is terrible . The engineers analysis is sometimes very poor . Over 6 hours of my time on the phone trying to get them to sort it and in the end sorted it myself using an old hub . Now I wait for a replacement hub . They don't pay recompense for list time   time off work   lost use of equipment or anything .~~~,Peterborough~~~,2016-07-01~~~,2,~~~,4,3
"The worst customer service I have ever experienced. We pay for ""super fast fibre optic"".... What a joke! The connection regularly drops out  the speed is often less than 1MB  and BT do naff all about it!! We have had 2 cancelled engineer visits because BT are unable to organise a p*ss up in a brewery! To top it all off  if we want to cancel it is £150 for the pleasure. AVOID BT!!~~~",Essex~~~,2016-06-29~~~,1,1,1,1
I moved to a house that had been already using BT for a couple of months. The service got broken 2 weeks ago. We have contacted BT several time and every time they gave us different reason and different expected date to fix the issue. It has been two weeks now with no explanation from them. It is irritating and i would never every recommend BT for someone else.~~~,Hove~~~,2016-06-29~~~,1,1,1,1
If you want to have the worst experience possible then you have come to the right place.BT are horrendous for customer service  they don't care about the customer alls they want is your money  whether or not they are providing the service that you are both in contract for.I had nothing but problems for the month and a half that I was with them.Even when I cancelled they tried to bill me £500+ for cancelling as they said I was breaching the contract by terminating early. Even after I quoted their terms and conditions to them (and emailed the advisor the terms and conditions and the link to their website) they still tried to charge me.They don't have a clue what they are doing and don't care about the customer.Worst company ever... Sky all the way~~~,"highlands, scotland~~~",2016-06-29~~~,1,1,1,1
For several months my Homehub 2 was cutting out. I reported it twice and was fobbed off by customer services who said it was - connected to wrong socket/interference by microwave/cordless phone etc etc. They would not believe the homehub could be faulty.In the end I bought a Homehub 3 from ebay and have had no problems since. They appear to have logged only one complaint even though I complained twice earlier this year and refuse to compensate me for several months bad service.~~~,Solihull~~~,2016-06-28~~~,1,1,5,1
BT customers service is the worst I've ever received (and I've had some bad service). I wanted to change the contract we had into my name - everything else to remain the same and they wouldn't allow me to do so witho paying £50 connection fee even though they weren't connecting anything- nothing at all was changing. When I refused to do that and asked to cancel the contract they charged me £30+ to cancel- even though I was out of contract. Just plain scam artists  would never use again.~~~,Enfield~~~,2016-06-28~~~,1,1,2,2
