content,location,date,satisfaction,customer_service,speed,"reliability,"
Promised speeds nearer 50mbs and at the beginning that’s what we received  then the cancellation date passed and speed drops to18mbs. BT first say fault at the exchange  then line outside house now it’s inside the house and a possible £85 charge. Fault promised to be fixed by 26th - now 28th and still poor speed~~~,Wales~~~,2019-01-28~~~,1,1,1,5
"BT are an absolute JOKE. Ordered my installation on Jan 5 and was told would be installed on Jan 16. Install was cancelled  and due to ""technical complications"" had to cancel the order and reorder on Jan 12. That put the date back to Jan 22  but connections got it back to Jan 16. Then was told the installation was cancelled AGAIN. Was told it would be done on Jan 28  and have now been informed that the engineer WON'T be able to install... AGAIN! BT are an absolute JOKE. They're too big and just don't care about their customers. Stick with a smaller supplier who takes care of their customers.~~~",Enfield~~~,2019-01-28~~~,1,1,~~~,~~~
Worst company I have ever been with. Firstly they charge me for a whole year of BT sport when I never asked for it. I cancel my package with BT and they send me a final bill charging me for an extra month. They haven't got anything right from day one. Stay away~~~,Ickenham~~~,2019-01-25~~~,1,1,1,1
Reliable - check!Fast - Nah Nah!  I have fibre to the house and pay for 30Mb. Get this sometimes in the evening but during the day only 10Mb. Not technical issue as I get a ping under 10ms.~~~,MK~~~,2019-01-24~~~,1,3,1,4
Terrible customer service. I’ve moved to plusnet. So much better.~~~,Davis~~~,2019-01-24~~~,1,1,1,1
Worse customer service ever. Call them in August to renew the contract..clearly asking them to pay the same amount of money 53.73£ it was monthly. The person on the phone dishonestly told me that the bill was going to be the same and now I have a contract till February 2020 with a bill of 62.99£ for something that I didn’t ask and I didn’t want. When I have called them I was offered a discount of 4£ with a new contract for 6 months ending on August 2020. Totally joke. Can’t wait to leave them for good and not recommended to anybody. Stay away from BT!!!!~~~,Ilford ~~~,2019-01-23~~~,1,1,1,1
BT broadband is the worst broadband supplier I have ever had. Join BT if you like buffering all the time. We are paying £52 per month foe an appalling service. If we want it checked out we have to agree to pay expenses if they don’t find a fault.~~~,Oldham~~~,2019-01-23~~~,3,2,3,2
The worst service I have ever received!  I was initially sold a package which was at a great price and thought this would be a simple and successful purchase. I was informed it could take a week to install the broadband  which was not an major issue. Then I started receiving calls and messages daily from a call centre that barely talked a word of English  and after 9 days realised they were trying to tell me they had to cancel the order and start again. This frustrated me but I allowed it to happen  as I had little choice. To cut a long story short after 2-3 weeks I was told this had to happen again and it could take up to 3 months for the service to be installed. I simply told them to cancel and I would go elsewhere. This is not acceptable for this day of age  and I will never attempt to go with BT again!~~~,Radstock~~~,2019-01-22~~~,1,1,1,1
Absolutely appalling service from BT. Waited 8 weeks to get broadband and tv services  engineers not coming to appointments  no one telling me when engineers due to visit  booked time off work and no one even came. Customer services blaming outreach everytime. 7 hours of calls  8 weeks of no tv or WiFi in my home. Have gone to virgin AVOID!~~~,Northampton ~~~,2019-01-21~~~,1,1,1,1
I spent 8 months with a fraction of the speed I was supposed to get via Fibre Broadband plsu the hub kept resetting about 6 or 7 times a day.  The help I received was awful  they didnt send a new hub out when they said they would and kept threatening to charge me £130 to look at it.  Bought out the last 6 months of the contract to go back to Virgin just to stop the stress. Only chose BT for cheap sports but its really not worth the hassle~~~,Stockport~~~,2019-01-20~~~,2,1,1,1
Unable to connect to WiFi on my mobile phone  phoned BT customer service at least 10 times and was told they were sending me a new router which I've never received  on another occasion I was told the fault was reported to the installation team and they will contact me within 2 days  guess what! They never contacted me....~~~,London~~~,2019-01-20~~~,1,1,1,1
No consideration or care for customers. Phone staff say pretty things but have left 2 of my issues unresolved. Blamed me for their mistakes and have left me to pay for a TV package I cant use  due to the wiring. Was told cancelling during the Trial period was successful but am now stuck paying for something I cant use. NO HELP. NO CARE. WORST BROADBAND EXPERIENCE IVE HAD.~~~,Suffolk~~~,2019-01-19~~~,1,1,3,2
