content,location,date,satisfaction,customer_service,speed,"reliability,"
Absolutely atrocious and abysmal service. Please for the love of God go somewhere else. Reliability non existent. I'm paying for 70mb broadband and get 2mb speeds over the wifi at about 20 feet away. DISGUSTINGLY BAD~~~,Glasgow~~~,2017-04-23~~~,~~~,~~~,~~~,~~~
Everything bad previously said is true. The only way is to e-mail the Chief Exec Gavin Patterson and you will be contacted by an Executive complaints handler who will then be your dedicated contact and point of reference. He will(should) be able to move things apace. Except when he gets your broadband onto Fast Fibre but your speed falls from 1.5mbs to 0.5 mbs !!! To far from closest 'BOX' Ah well.~~~,ludlow shropshire~~~,2017-04-23~~~,1,1,1,1
Do you really want one?  Diabolical.  I am now on my 2nd infinity hub.  I player took 48 minutes to play 28 on BBC. Wish I had changed.  Nothing good to say.  Just want my money back and soon.~~~,Dartford~~~,2017-04-21~~~,1,2,1,1
BT ARE ABSOLUTE RUBBISH !!!!!  DONT SWITCH TO THEM !!!!  I was contacted by BT who convinced me to change back to they're services saying that my poor internet speeds etc was due to sky being a bad provider. Yet since I've been with these absolute fools I have had approximately 2 weeks of internet and phone line in the 5 months I've been with them.  They have provided me with ENGINEERS THAT DONT TURN UP !! And excuses that do t wash.   DONT DO IT PLEASE STAY WITH YOUR CURRENT PROVIDER !!!!~~~,Stoke Gifford / Bristol~~~,2017-04-21~~~,1,1,1,1
A lot of bad reviews on here!   BT are amazing I am in the best speeds I have ever had~~~,Scotland~~~,2017-04-19~~~,5,5,5,5
Very poor speeds regularly choked lucky to get 2mb overall.Customer service is very disapointing + unreliable.~~~,berwickshire~~~,2017-04-19~~~,1,1,1,1
Appalling speeds  rarely matches the guaranteed minimum. Wi-Fi struggles with 2 metres  often with Wi-Fi and Ethernet connections showing as 'unstable'. Hate it and the 'holier than thou' attitude of staff. Will be leaving this shambolic company and contract as soon as possible.~~~,Leeds~~~,2017-04-16~~~,1,3,1,1
Worst broadband provider I've ever had the misfortune to deal with - do not switch to BT at any cost.  BT couldn't set my line up correctly  took them two weeks.  Their customer service is abysmal  prepare to get bounced around multiple call centres being lied to  customer service agents continually contradict each other and you have to repeat your problem to a half dozen people before you find someone who can help.  Broadband speed is shocking  my BT Infinity is slower than my standard Sky speeds  the router frequently resets itself  usually during the middle of a film.  My TV box is also broken so I cannot receive paid-for channels  today I was promised a call back with a resolution.  After 6 hours of waiting I called them back myself only to be told an engineer would need to come out but I would need to wait a week for this and it would also cost me £130 if they could not find the fault (essentially blaming me  the customer).  Bunch of absolute cowboys  I expected so much more from BT.~~~,Glasgow~~~,2017-04-15~~~,1,1,1,2
I have been a BT customer for over 5 years  recently when I wanted to move to another network provider  there has been lots and lots of issues with BT mainly because they wanted to keep me as a customer. I have received a charge from BT of £550 as a result of me moving to another provider  when I have received this notice  I decided to phone BT and after a chat with an agent I decided that I no longer wanted to move to another provider as a result of the charges. Therefore the BT agent was meant to put what is called a slam on the line but that never happened  the new network provider had no evidence of this happening. Thankfully I have now managed to win this case and move to the other provider with no charges at all. That just shows that it is always worth to fight for your own   no matter how stressful it can become.~~~,Kirkcudbright~~~,2017-04-15~~~,1,1,3,3
Just been informed by BT's Mark that they don't guarantee BT wifi in your own home... really shocking. Every now and then BT wifi get disconnected.  No help available from BT.Another individual can't differentiate between account number and land line number. What kind of service can u imagine ?~~~,Wembley~~~,2017-04-15~~~,1,1,1,1
No issues it has rarely if ever gone down and speeds of up to 40 meg~~~,Grange Park Swindon~~~,2017-04-15~~~,4,5,3,5
Like many rural users BT doesn't really want to know about our problems.  Faults take far too long to get fixed  if they ever do and there seems to be no urgency to address the problem of abysmally slow speeds.~~~,Orkney~~~,2017-04-14~~~,3,2,1,2
I am very happy with my broadband from BT. I have never had any trouble at all and I have been with them for 7 and a half years now!~~~,Scotland ~~~,2017-04-14~~~,5,5,5,5
Min speed of 64meg and I live in a village not a town.  Very impressed with customer contact centre help (UK  India and I think Phillipnes). One Openreach engineer visit who resolved all my internal wiring problems.  Line speed went up from 29megs and is rock solid at 64megs two months later.~~~,Herefordshire ~~~,2017-04-14~~~,5,5,5,5
I pay for fibre optic broadband and receive speeds too low to download films from Netflix. Supposedly I get up to 44Mbps which should be plenty. Have had numerous calls to BT who either don't believe me or just don't care. Speed goes up and down like the proverbial yoyo.~~~,West yorkshire~~~,2017-04-14~~~,1,1,1,1
