content,location,date,satisfaction,customer_service,speed,"reliability,"
BT needs to be either investigated by PANORAMA or DISPATCHES on a monthly basis  I have forwarded all our complaint to watchdog (BBC)... promised a package and start date  which once we moved turned out to be a joke   spent an hour on the phone with a woman who found English hard who promised to ring back and who of course did not  further calls and the date got even later leaving school children who need the internet due to illness at home with no internet and our business at risk DUE NOT USE BT~~~,Woodbridge~~~,2014-09-05~~~,1,1,1,1
"If you are in the midst of deciding on your provider  DO NOT USE BT. BT for start is so unreliable  one minute the internet could be working and a reasonable speed then within the hour  it is taking ten minutes to load a youtube video; honestly 3G in my house is sometimes faster!! To try and find positives in BT's customer service is like trying to sugarcoat a turd. WHAT CUSTOMER SERVICE?! BT will put you through to some random in India and keep you on hold for UP TO AN HOUR. If  by this time  you are not already annoyed  they will continue to aggravate you by ""not being able to send out an engineer for a week"" even though you were promised one two days ago  because ""your call wasn't logged"". Honestly BT is probably the most god awful server  they make their money through the calling charges you rack up when they place you on hold. So to conclude  DO NOT USE BT.~~~",Sevenoaks~~~,2014-09-04~~~,1,1,3,2
Our bt wifi has never been very good  however recently it has got worse. I often need to reset the router to get my devices to connect. And when the do it is sometimes slow. I recently sent them an email but got no response  and so I have had to write a bad review. I am sorry it had to come to this  but you left me no choice. Thanks for your time Callum~~~,"Sealyham, Pembrokeshire~~~",2014-08-29~~~,2,1,2,1
The most appalling service i have ever experienced from any company. they should be made to pay back money which they rob from there customers.i have had unusable BB and barely usable phone line on and for for 8 months. 20 or more calls to customer service and no further forward than day 1. they are criminals. will cancel as soon as contract ends and never ever use them again. DO NOT USE BT AT ANY COST~~~,United Kingdom~~~,2014-08-29~~~,1,1,1,1
"I have been with BT for over 10 years and have upgraded to their ""Fibre Optic"" Broadband which isn't really fibre optic. We had a problem with our broadband diconnecting constantly which led us to the fibre optic ""upgrade"" to 40mb speed which is better than our previous 25mb. But back to this  we had several drops in our connection including our Landline being unusable due to poor installation for starters. The customer services ""HELPline"" Help being the word we would believe to be legitimate rescue. Were far from a helpful service being on hold before they answer for going on 16 minutes finally get an answer from a gentleman with a questionable name being ""Lorraine"" for some strange reason. Lorraine then went onto explain that it was clearly my fault although the final conclusion was an installation flaw where the tech that came out failed to finalise our connection on BT's end. But Lorraine the gender confused man was insistent that it was all my fault cheers BT. I now work for virgin media and as soon as my contract is up will be switching over or maybe will just pay for the hub to get out sooner had enough...~~~",Swansea~~~,2014-08-28~~~,1,1,2,1
Had to comment about the awful customer service and incompetence of BT  both Phone and Fibre.First off I must say the product BT Fibre is not an issue  works fine only a few drop outs. But the Customer Service  wow how bad was that. At first we had to deal with India who couldn't understand me or half the billing issues  then when customer service came back to the UK  rather than get better it appears to have got worst. I am in the dying throws of changing from BT after year to PlusNet (who by the way have been great - take note BT). I tried to get BT to simply allow me to change to PlusNet  i.e. get a MAC code etc  oh no was told had to cease my service even after said I would need MAC code etc for PlusNet as would be going with them. No couldn't do that  later in week called again after talking to PlusNet who correctly advised that was wrong etc  was told this time whoever had done order before was wrong and that would sort it and gave me my MAC code (I trusted them -bad move)  again when spoke to PlusNet they advised still unable to put order through even with MAC code. Another call to BT different person  then later call back from their person as she was telling me my date for ceasing etc had turned from sometime in sept to 29 august  again told by new manager that they had sorted the cease and set everything correct for PlusNet to do. So next PlusNet tried and got half way - i.e. it let the order start but was not fully confirmed. So checked again why PlusNet having issues today  they couldn't see from their end  so spoke to BT  first guy said and confirmed that Cease was back on after it was supposed to have been stopped and that wouldn't have internet and phone after 29th Aug. Another call to PlusNet and this time  who said explained why no confirmation on their order  so they cancelled and said sorry but you would have to talk to BT to get rid of cease and make into migration  which should be not an issue. Another call to yet another BT person this time somebody who deals with cancellation  who apologised but said in fact that after tonight I would have no Internet and Phone  not after 29th and that because was so close could not stop cease and could not do migration. sorry but that was all he or anyone could do  took a note of the fact that I have paid for my full month of August by Direct Debit and said to reference this when get final bill to get back any money already paid from 27th till end of August. So through all this I get nothing from BT in terms tracking of my call (unlike PlusNet  where at least you get an email of your query and question)  I get told one story after another - I am half expecting that internet is about to die any moment as I a writing this  no real apologises  no really managers who want to know at this late stage of your annoyance - nobody today would let me talk to manager even after they had talked to their manager about issue. So stay well away from BT - they haven't a clue what is going on  they tell multiple stories and just don't care about their customers.BTW - never mentioned all the issues about my billing from the start because it would just take ages. I think at this rate the amount of time I have spent trying to sort things out with BT  they should employ me and pay me at least it would then be worthwhile.~~~,Bucks~~~,2014-08-26~~~,1,1,4,4
Even giving a one is to much.  The service I receive for 8month was 0.6 and this was from the very beginning I had to pay a engineer to inform me it was BT fault from exchange to house even then would not refund for bad service.  Csr and managers spend our money to learn to be rude so have left and had to pay £55 for a hub that did not work adviced to send this back and I would be refunded ( you guessed it never happened ) stay away from BT if you have a choice~~~,Livingston~~~,2014-08-26~~~,1,1,1,1
It is very slow and it only works in the room that the box is in and when it came to be installed they said it would work with 3 bats in every room and it only works in one room and also if you have 3 bars it's still slow but if you have 2 bars it dosent even work and that is very bad so please could you make an improvement kind regards and I don't mean to be rude if I am coming across rude I am very sorry~~~,Mires ~~~,2014-08-24~~~,1,4,1,1
The service BT provides is awful. They arrange appointments and do not turn up (although appointment has been confirmed multiple times  including the day before)  incompetent assistants with poor training  who put the incorrect order through multiple times; they inform you they will follow up on orders/ queries and get back to customer  but never call back; charge you for services you are not using; unaware of departments within their own company (which you have had contact with previously - when you call to follow up on an order they just inform you the department does not exist - although you have been told by customer service to call the department previously). My broadband and telephone line were scheduled to be installed  over 1.5 months ago and it still has not been due to their mistakes! Terrible! Go with virgin  sky  hyperoptic  any company but BT~~~,London~~~,2014-08-24~~~,~~~,~~~,~~~,~~~
BT are the worst company I have dealt with for customer service. Many calls are dealt with off shore (and the line isn't very good - irony anyone?). It took over one month to connect my phone line and two months for broadband. The advisors are generally hopeless  lie and fail to get the problem solved. I curently have a broadband fault open. This should have been fixed by now but  having just phoned BT  they have failed to raise the fault correctly (what ever that means).BT used to be a monopoly and they deal with customers like they still are. I will never be a BT customer again.~~~,Nottingham~~~,2014-08-21~~~,1,1,2,4
Absolutely shocking I been getting up to 4mb download until  mid August.  Repeated texts from them saying they had tried to contact me to resolve the problem. Agreed that speeds were .25 mb and problem was between their exchange and my home. A total nonsense!Still unresolved as of now!~~~,Glasgow~~~,2014-08-20~~~,~~~,~~~,~~~,~~~
I have experienced an ongoing intermittent connection with barely usable internet. Customer service is appalling - the constant hoop-jumping means that a solution is never achieved and the compartmentalisation of departments means that the company functions appallingly. It is shocking that such a manifest breach of contract is shrugged off by such a big player in the telephony market.~~~,Devon~~~,2014-08-20~~~,1,1,2,1
