content,location,date,satisfaction,customer_service,speed,"reliability,"
"Long term customer and you get no favours for that. On the back of some email password sync issues I managed to get a ""deal"" for a better BB service. Should have kicked in days ago and hasn't.  The time I've spent using their online chat support service has redefined abject misery. It took time to even get a response from that but when I did I got nowhere fast. The emphasis seems to be on validating who you are  rather than resolving the problem. I mean who in their right mind would pretend to be someone else  and put themselves through the pain that this so called support service involves? Without boring about details  I usually sit down with a magazine or such  because on average I spent over an hour  and most of that was just that  waiting. Occasionally getting responses such as ""hold on a minute"" or ""the server for that test is taking time"" or ""I'm just checking into that"". They are very good at apologising though. I got that a lot. What has pushed me over the edge is being lied to by these people. I've got transcript evidence of 2  arguably 3 instances in less than a week where promises to email or call me back simply have not happened.  When it got to the point of agreeing an engineer needed to look at things I was then hit with what read like a legal statement about additional costs. Now I know nothing in my home is faulty but the tone of this was appalling and came across in a threatening manner. I firmly advised I will not be paying any extra to get the service I am now paying for. I'd add that the previous BB service I was buying NEVER managed 75% of its so called performance either. Today I will be submitting a formal complaint. Whilst I would prefer to stick with BT as a 1 stop shop for my phone and BB  I honestly do not feel I am dealing with a company that demonstrates good customer focus  nor ability to deliver as promised.~~~",Cheshire~~~,2016-08-26~~~,2,1,2,4
Had BT for 30 years then made the mistake of moving house. Filled in the order online with BT and was told at Midday everything would work in my new house. 2 weeks and 4 phone calls totaling 4 hours to India I got a phone Line. Broadband was another issue after a further 7 weeks and 13 calls to there call centers total 10 hours and every time having to repeat the same details I gave up. Called Sky and They gave me a date 7 days later all was working. Since transferred all my properties away from BT  nightmare.~~~,LARGS~~~,2016-08-26~~~,1,1,1,1
We have had BT for many years. Poor broadband service initially was eventually fixed when they found the problem lay not in our home but in their exchange! Have had consistent 11Mb service with no dropping for years. Now considering moving to fibre but not sure it is worth it or that we will get a better service than now!~~~,Fife~~~,2016-08-25~~~,4,4,5,5
A much slower service than three years ago  but paying more. numerous calls go un-answered and problem ingnored. Very disappointing  but i'm just a small fish in a big pond~~~,"Gayton, King's Lynn~~~",2016-08-25~~~,2,1,1,3
Absolutely appalling called BT to tell them I was moving home and they told me an engineer would be out to my PROPERTY which they never showed up so I called up to see what was going on an they told me an engineer doesn't need to be out when I had wires missing and I also don't know how set it all up  I explained this to BT for 3 days on the run and they sent me the same wire for 3 days. I really don't know how hard it is to send an engineer out to help a customer out!!!!~~~,Liverpool~~~,2016-08-25~~~,1,1,3,3
And absolute disgusting service pay for the full amount and basically get rubbish speed ! Can't believe what I'm paying for ! And it doesn't even work . Keeps dropping out ! Speed is on 3 ! So why do I have to be penalised to pay full amounts! Let's see if the customers service team contact me within 24 hours   bet they don't ! Would be great if they did and would be an added bonus if I could talk to someone British !~~~,Lanner Redruth ~~~,2016-08-24~~~,1,1,1,1
I would not recommend someone I hated to BT worst company I have ever come across I had there over seas billing department mock the way I talk when he thought he had me muted I demanded to speak to a manager who apologised on his behalf If it was me mockin him I would of been called racist and been in trouble. I was meant to have full service on 27th June after hours of phone calls a new router a engineer out i received full speed n channels from 1st August n they want to charge me £194 for 6 weeks bill when I only had service for 15 days disgusting service AVOID~~~,Kent~~~,2016-08-22~~~,1,1,1,1
"BT... what could possibly be the biggest con ever.I have had it for 4 years now with their ""Ultra fast broadband""  but really it never went over 3Mbs of download speed  or 1Mbs of upload speed. No matter how many times I called BT for help  no matter how many times they assured me that ""it'll work perfectly fine 24 hours from now"" after doing what apparently seems like nothing on their side  my broadband is terrible. It seems they are incapable of offering any decent service or internet at all... Go to Virgin media.~~~","Watford, Leggatts Green~~~",2016-08-21~~~,1,1,1,1
Charged me over £80 to cancel my line (my initial contact had finished a few months earlier). Over £50 a month for basic broadband  which wasn't that reliable. Ripoff.~~~,London~~~,2016-08-21~~~,1,2,4,3
"DON'T GET SUCKERED INTO ONE OF BT'S DEALS! I signed up for £5 broadband and £17.99 line rental for 12 months starting in September 2015. In July 2016  they increased the price to £6.10 broadband and £18.99 line rental. When I complained  they told me that they can increase their prices at any time. I seriously doubt the legality of this trick; if you advertise a product at a set price for a set duration  surely the company is legally bound to honour the advertisement or allow you to leave the contract without ""contract termination charges""?~~~",~~~,2016-08-20~~~,1,1,2,2
Rubbish company AVOID we have been trying to get a phone line and broadband at our home for 5 Months now excuse after excuse but still no phone or broadband They contact you to someone in India or Pakistan who place you on hold for 45 mins plus They told me to be in today as an engineer was calling then an email mail stating the engineer didn't need a essential to our home and they had fixed the fault This was around 2pm today it's now 18.43 and guess what not phone nor Internet Please please Avoid bt~~~,Pontefract~~~,2016-08-20~~~,1,1,1,1
