content,location,date,satisfaction,customer_service,speed,"reliability,"
"This company is such a flaming pile of rubbish that I do not even know where to start. We ordered our broadband 5/9/2017 and today a month later nothing has happened. An engineer came by to set up our phone line which doesn't work and has at no point worked. He told us they would be back to set up the broadband and never contacted us again. We have spent over £50 on phone calls trying to reach BT's impenetrable ""customer service"" 3 times a week for the past month trying to chase down our order to see if any developments are taking place. We have been redirected countless times and told that we would receive a phone call from their offline specialist team over and over again (countless times). We have received one phone call from the offline teams which came two weeks after we initially noticed that something is not right. The offline team couldn't help us at all and made us wait over 7 business days for their follow up phone call only to be told that ""our phone line is already working"" and that they cannot find our address on their database to organize the broadband over. There seems to be no consistency in their company-wide customer service as every time we called confused wondering where our broadband is  no one had any idea what was going on with our case  forcing us  the customer  to explain our situation to countless customer service agents over and over again. This company had the audacity to shamelessly take 7 business days ""to get back to us"" every time we called to make an inquiry on our order  and insisted time after time that our totally functionless and mute phone line is working  even after we BOUGHT A PHONE specifically for testing our phone line. This company COULD'VE been honest with us from the beginning and told us they cannot deliver us services as our address doesnt exist in their database. BUT NO. This company COULD HAVE some sort of basic ""high priority"" policy for customers that have had their unresolved case dragged out for weeks in order to speed up the process. BUT NO. This company COULD add details of progression in their customer service systems so that when we call  our server could easily check the developments of our order on their on systems. However  this utterly disfunctional and unacceptably disrespectful scam that BT calls a ""company"" has failed to do any of the above  or anything else for that matter to assist us. Even on our final phone call to them which cost us £8  the customer service agent had nothing else to say besides ""why didn't you use a phone box to call us to avoid spending so much money?"" We have finally cancelled our order and are absolutely mortified over being totally scammed and had our time and money wasted for an entire month. Now we are eagerly awaiting our refund which will hopefully arrive in ""5-10 business days"".....~~~",Manchester~~~,2017-10-11~~~,1,1,1,1
Please avoid this vile company like the playground.criminals in suits comes to mind. My bill doubled over the last two years when confronted they came back with a cock and bull story.The TV package broke after a few month I never used it never use the landline and the broadband was average.you just get put through to a call center and my god can those people lie.shame on you BT for misleading the public and robbing them of their hard earned cash.Total disgrace the of you.~~~,Manchster~~~,2017-10-11~~~,1,1,3,3
DO NOT GO WITH BT!! We set up BT and the extras that came with our package (bt sport and BT player) didn't work! When trying to contact them we were made to wait 3 hours and after demanding to speak to a manager we were told someone would contact us back. No one called us back and after attempting to call them back a further two times we remain unable to get through to the manager and the problem still remains. WHATEVER YOU DO DO NOT GO WITH BT!!!~~~,Colchester~~~,2017-10-10~~~,1,1,2,1
good speed when it works. wifi frequently drops connection. tv box (connected via ethernet) also losses connection. wifi signal poor even in next room (despite saying it's the uk's most powerful router?!) customer service is truly appalling~~~,Littleborough~~~,2017-10-09~~~,1,1,3,2
This internet connection is payed for. Why doesn't it work reliably? An advertised 2mb/s connection repeatedly cuts to nothing! Unacceptable! I can understand that it ight slow during high traffic but his is 4 am in th morning  the infrastructure doesn't dissapear overnight and there is no excuse for denial of service. I am actually having to use my mobile to submit this because your pathetice internet has entirely cut out while my lan amd modem are still fully functioning. wtf~~~,Northern Ireland~~~,2017-10-07~~~,1,1,1,1
BT are saying that they won't honour their £50 cashback as there is something on my browser that ensures it goes through EasyFundraising. EasyFundraising is a free service that allows charities and good causes to raise money when their supporters shop online. Businesses such as BT sign up to donate a percentage of the sale to charity. I donate my percentage to the MNDA as my aunt died of Motor Neurones Disease last year. It seems really underhand that BT would try to use this loophole to prevent paying out to customers an agreed amount of cash back. I clicked on the link on the MSE Newsletter dated 15 Mar 2017.~~~,Bristol~~~,2017-10-06~~~,1,1,2,2
"Recently  I chatted with BT to ask some information regarding their services. Every time I tried  they refused to provide those information and they tried to push me to subscribe a contract despite I did not want to. I explained I was just looking for some information as I was going to move to a new home 2 months later but  eventually  they convinced me to subscribe a contract stating prices will increase and promising me I will not pay any money until the activation date. Further to that  I tried to postpone my activation date but  despite this changed on their website  I did not receive a confirmation and I decided to contact them. They assured me the activation was postponed but  when I messaged them on Facebook  they told me it was not. Also  I discovered they issued a bill and started debiting before the service was activated. I chatted with them but they refused to deal with my complaint and transferred my call to people who transferred my call to other people and so on. Every time  they just told me: ""Please  ignore the bill"". Of course  as I did not want to pay for something that has never been activated  I asked them to cancel my order  close the account and cancel the bill. They cancelled the order but my account is still open and there is a message stating I will receive my first bill. Despite I have chatted and phoned them many times explaining this situation  they refused to deal with it. They told me my account is closed when it is open and I can access to it. They told me I will not receive any bill when there is a bill in there with my financial details. They refused to put this in write so I formally complained without receiving any reply. Their customer service is shocking and they provide different answers every time. They do not accept or deal with complaints. They charge people for service never activated. I do not understand how they can still be able to trade.~~~",Manchester~~~,2017-10-06~~~,1,1,~~~,~~~
I've never written a bad review before  but honestly this whole saga has caused us so much grief I had to.  BT have been the most incompetent company I have ever had the displeasure to deal with.  We called up when moving house to upgrade to high speed fiber and set up the new address  we were told there was an available line and calling in advance we would be ready for moving in day. This date came  nobody arrived and upon calling we were told the line was unfortunately in use  informing us they can't kick off the non existent other person so we have to pay to install another line and had to wait for an engineer. They told us the date we were supposed to be set up and even received a confirmation text that our engineer was arriving.Seeing a BT van on the road with a man looking confused I went outside and spoke to him. The engineer was only there to install a line outside  I spoke to this man who was confused with conflicting information and after several calls it turns out we hadn't been informed our account was on hold  despite confirmation that day and they had the wrong property details due to the initial person who set us up writing our details incorrectly. Since the engineer was here he checked and the line which was apparently in use was perfectly fine and only needed to be turned on. He also informed me that if someone had left the line open they can infect kick them off  he had no idea why I was told that and he didn't understand why BT hasn't just turned our line on. When calling up to sort this issue we were told we had to wait a further two weeks so they could send out an engineer to turn the line on. Two weeks past  nobody arrived.  We called up to sort out the issue  we were promised a months free broadband for our troubles and told they didn't even have an order for another engineer  and would have to wait until tomorrow so they could find out what was wrong. We called back tomorrow to sort out the issue  they told us they never give compensation and cannot authorise a months free broadband. They told us we could intact get an expidited engineer as we have been waiting so long.   Nobody came  we rang up  they informed us the order for an expidited engineer was rejected  despite recieving confirmation. They put in another request and we had to wait a few days again.  Of course this was then rejected again  we were informed expidited engineers only get out through if the delay is their fault. Which it was. The customer service representative apologised but said the earliest we could get set up was the 7th of October. We put our application in on the 18th of august. We respectfully asked if we could cancel our order and moved to a different service provider  plusnet.  We receive a bill for £500 early cancellation fee  of the broad and I we  never got to use. We call up and they agree it must be an error  which is still to be rectified as we are still recieving bills.  Our plusnet was supposed to be turned on today. We call up  and it turns out BT have disconnected our line! You've cost myself and my partner a fortune in mobile data & stress.  Thanks BT. BRILLIANT SERVICE.~~~,Wales~~~,2017-10-04~~~,1,1,1,1
the singularly most unashamedly useless company i have had the displeasure of being a customer of largely because no one else would provide broadband in my rural patch. their customer services is diabolical and at one stage they left us for 7 days with no telephone line or broadband and then hiked the tariff. i am finally rid of them but the new provider was left stranded as they could not access the exchange open reach cabinet. cant even say it was a good riddance!!~~~,Leicestershire~~~,2017-10-04~~~,2,2,2,1
"Had a terrible time with BT and have been a loyal customer for years.  They offer such enticing deals to new customers ""cash back cards!"" ""free installation!"" but when you end up out of contract and paying £40.99 for 12MB broadband and they offer you a subpar deal compared to new customers I thought it was time to leave. I made arrangements for NOW TV to take over the line and everything looked like it was working fine until I was informed by NOW TV that BT had cancelled the order mid process because I had asked them to...?! Was then without broadband for 4 weeks and spent over 4 hours on the phone to BT to try get it fixed. 3 engineer visits later (first they sent a telephone engineer to fix a broadband fault  then they cancelled the engineer at 5.45pm when i was told to wait from between 1-6pm for the visit and finally on the third visit after 3 days off work and another 2 hours on the phone  they got it working again. FANTASTIC my 12MB overpriced broadband is up and running again. So... About 10 different BT representatives some of whom PROMISE to call back on XX day and never do or text saying will call in a few minutes AND NEVER DO. Over four hours on the phone to BT via India  Cardiff  Newcastle you name the location... I've been on hold there. Being forced to listen to their infuriating on hold music. 3 engineer visits to fix the problem and THEY STILL cant tell me what the issue was. All the time they are direct debiting my account for more money. The compensation? £60...£10 for each missed engineer £20 for not having broadband for a month and £20 as a ""goodwill gesture""?!   Id love to leave them but Im scared they will pull the plug and leave me without broadband again. BT ARE TERRIBLE PLEASE AVOID! AVOID! AVOID!~~~",London~~~,2017-10-04~~~,1,1,1,3
Would not pay BT customer service with washers they have NO COMMUNICATION AT ALL. We have been with them 15 weeks  without mobile service for 2 weeks as they cut my husband off for no reason  forgot to port our landline number from previous provider  we had 2 different temporary number am took 1 monTh to sort it out  not had a correct bill for 3 months STILL TRYING TO SORT IT OUT~~~,Burnley~~~,2017-10-04~~~,2,1,2,2
Please listen to the reviews on here and do not make the mistake of signing up for BT broadband - it is truly terrible.  Moved over from TalkTalk  thought it couldn't get any worse  turns out it does.  The expected speed for fibre optic broadband in our area is approx 33mb/s. I have just performed a test and currently have a whopping 0.29mb/s. I understand speeds can vary but this is at 1pm on a Tuesday afternoon..  When contacted BT all they can offer is an engineer to come and assess the line at a cost of £130 because their 'tests' show its a problem with the part of the line I'm responsible for...convenient. I was getting speeds of 15mb/s with TalkTalk only last month so have difficulty believing their opinion.  The customer service is terrible and the speeds are worse.  Avoid.~~~,Newcastle upon Tyne~~~,2017-10-03~~~,1,1,1,2
