content,location,date,satisfaction,customer_service,speed,"reliability,"
I went back to BT; over and over and over and over again.... after deciding to change my contract with another provider  BT (mis)sold me fibre broadband.  They enthusiastically (perhaps 'pushily') reiterated that is was 'Good news' as I have fibre broadband to my house.  They cancelled my contract with my previous provider and rang me two days later to tell me fibre was NOT available.  They then offered me a discounted copper broadband package  which I took only to find out that it would take a further two weeks beyond the original start date to install (a two week break in my service) and that it was significantly cheaper elsewhere.  I then cancelled my order to receive an order confirmation text message inviting me to reply 'start' to confirm my order?!? I rang customer services who told me that it should be obvious that an order confirmation means a cancellation (the word cancellation was never in the text).  The operative said that an order confirmation is 'semantically correct' for an order cancellation.  Not in my world. It is comical looking back  but the fact that the call centre operative would argue with a customer in such a way means that BT are not worth my money  any day  any time  ever.  After 8 separate phone calls to this lot I would say 'DON'T BoTher.'~~~,kent~~~,2016-09-30~~~,1,1,1,1
Appalling service on broadband and tv. was told bt sport is free to view on the tv box. when I set it up its unavailable as my broadband speed is too slow. I have been mis-sold this product as it doesn't say anywhere bt sport depends on your broadband speed. when you phone up the call centre staff are rude and unhelpful  if they can even understand English. absolutely shocking service~~~,Manchester~~~,2016-09-29~~~,1,1,1,1
Worst company I have ever dealt with in my life. The connection is very very slow and constantly disconnects at random times when very important events are being carried out. This also happened at my last house when i had bt where it would constantly disconnect and i would have to restart the connection over and over and over untill my brain couldn't handle it anymore. The wifi is constantly slow and drives the whole family insane. Arguments and fights have arised from this dark connection that caused a violent plague to erupt in my household. Sometimes in the morning when i go to eat and McDonalds i take my PC there with me in order to recieve a taste of stable connection. Signing with  BT was a fatal mistake that will daunt me till the day i die and I truly hope no one will have to face such a horrific experience.~~~,london~~~,2016-09-28~~~,1,4,1,1
Recently I had a problem with my home land-line having a loud crackle and also broadband which kept disconnectingThe customer service from BT was appalling. Problem with their oversees call centres not able to understand me and vice versaThey told me twice that my fault was fixed  when it wasn't and had to start the process all over againI have now given up on BT~~~,North East~~~,2016-09-28~~~,1,1,1,1
Having suffered several 'major outages' in this area over the summer  I made a complaint to BT. A few days later they called me back - to see if they could call me back in a few days time! By the time they eventually called me to discuss my complaint  we had had another 'major outage'. The customer service gentleman I spoke to had an Indian accent  but I wouldn't say I couldn't tell what he was saying. Mostly he blamed Openreach for the problem  but that is surely a cop out. If he was calling to deal with my complaint  surely that means that whatever arm of BT he worked for was taking responsibility for it. He also seemed to contradict himself over and again. First telling me he could give me a rebate on rental for the number of days outage  then saying he could not unless it was 5 consecutive days outage - which we had not had.  I tried to clarify what he was saying  getting very frustrated that he seemed to keep contradicting himself. At the end of the conversation I told him I thought it very poor service that we had to be without internet for 5 consecutive days and that I would look for another service provider. We agreed though that he could close the complaint as we seemed to be going round in circles and he said he would make the rebate!!! I don't know if we are getting a rebate or not. I was left feeling very confused and frustrated - so much for customer service. He did however confirm that we are not under any current contract with BT so I told him I would be looking elsewhere for an internet provider who knows what customer servce means.~~~,Chester~~~,2016-09-28~~~,1,2,3,3
Absolutely useless!!!!!! Took 6 weeks to activate. What a joke!! Internet speed not as fast as they guaranteed it would be and customer services couldnt give a flying monkey about there customers~~~,~~~,2016-09-27~~~,~~~,~~~,3,2
Awful awful  only joined because of sky 12 month deal oh dear   I live 300 yards from exchange  broadband will drop out at any time 3am 5.30 am 10.00pm I cannot tell enough people how poor they are  truly deceitful company  anyone reading this  don't go to BT  awful service awful customer care  laboured call times  truly awful~~~,Banbury~~~,2016-09-27~~~,2,1,1,1
Every evening (around 7pm) speed drops from around 24Mbps to less than 5Mbps. Often less than 1Mbps. Usually back up to decent speed by 12am. Nothing different that I am doing so must be down to BT. As I work during the day  the evening is when I need the speed!~~~,Wrexham~~~,2016-09-27~~~,1,1,1,1
Opted for fibre optic given long distance from Exchange but pretty diabolical all round Pros:Netflix works well (only tried in evening) Cons:- Consistent connectivity problems during the day (off peak!)- Poor quality VoiP calls (mainly Skype)- Incredibly poor support  helpline performs speed test and that is their key to connection being ok- Any further support must be through their paid for service~~~,"Chiswick/Acton, London~~~",2016-09-27~~~,2,1,3,1
Have been with BT since July !!we have infinity which keeps dropping out wish i had stayed with Sky!!! will be gooing back after 12 months is up. Have tryed contacting customer services  over a hour waiting in a que they are a joke.~~~,Devon~~~,2016-09-27~~~,1,1,1,1
