content,location,date,satisfaction,customer_service,speed,"reliability,"
absolute rip off!  terrible broadband speed  . I phoned and asked bt to not renew my contract but have been told that I did not say cancel the service so now have to pay for 30 days.  I'll never use this bunch of thieves again...~~~,bs24~~~,2014-10-16~~~,1,1,1,1
Very poor customer service from day 1. Broadband very slow and dropped connection every day so needed to be reset.  TV recordings always missed off the end of shows which resulted in not being able to record anything properly.  I exited the contract early and took the additional cost of this to switch back to sky and after 8 calls to try and send the equipment back I ended up being charged for this. Had a rude lady on the last call tell me the charge was right even though it had been agreed I would return the equipment. Ended up paying the additional £65 rather than speak to them again.~~~,Sutton Coldfield~~~,2014-10-15~~~,1,1,1,1
BT offer a terrible service at a high price. Since starting a subscription with BT we have had to call customer services at least once a month. 8 months on and we are still experiencing problems with an intermittent broadband. Frustrated by calling the customer services  put on hold for over 30 minutes at a time  and constantly 'fobbed off' by an advisor. We are still waiting to receive an answer. We are now tied into a contract for 18months which is disgusting  as BT have not provided a service which they promise. In addition  we have no HD channels or a free BT Sport which was included as part of the package. Avoid this company at all cost.~~~,Wiltshire~~~,2014-10-14~~~,1,1,1,1
Utterly useless service. My line speed went down from about 6.5mb/s to 1.6 mb/s. After a few days of this not improving  I reported the problem and was told that BT only promissed me better than 1 mb/s and so were not even allowed to make a note of my issue. Switching to Talktalk. Oh and usual problems with indian support staff whose english is abysmal.~~~,Brentwood~~~,2014-10-14~~~,1,1,1,2
Changed to this 5 months ago when engineer unpacked vision box their was no controller he fixed me up with one that seems to work but not the same as instruction book first thing book tells you is read before setting up the instructions will not work with this controller contacted Bt many times three controllers later none the same as book Bt send instructions a number of times does not suite remotes that I have instructions not book but Google downloads some with print so small and such but print out impossible to read so still cannot use box to what is its full potential perhaps I should not be surprised at there attitude as it took EIGHT years at previous address to get them to send my bills to me not the local builder STAY AWAY FROM BT anybody will give a better service than this~~~,South Wales~~~,2014-10-14~~~,1,1,2,2
Ordered infinity2. Two weeks after the order they started changing installation dates. Said I wanted to cancel  so they fast tracked my order  and promised an early connection. After booking another day off work  they cancelled that date. Have now left BT before even being connected and will wait for Sky fibre.~~~,Cornwall~~~,2014-10-13~~~,1,1,~~~,~~~
So took BT Vision package out including broadband etc 32 days ago. Only had their services up and running for last 6 days  poor performance so far.Phoned BT to cancel package after trying to speak and deal with customer support that hardly spoke English. Apparently the cooling off period is 14 days after you placed the initial order  took over 3 weeks for my services to be working so how could I say I was not happy with their services? How is this even legal to be out of the cooling off period before the products even work? Now they want £469.69 to cancel total robbery.Stay well away  shocking.~~~,Dorset~~~,2014-10-11~~~,1,1,3,3
Worst broadband I have ever experienced!!And they claim that BT's fibre optic broadband is one of the fastest on the market. Absolute joke. It takes an average of 80-100 sec for a page to load  never mind watching videos online. Stay away please!!!! Appalling service  poor quality  high prices.~~~,Newcastle~~~,2014-10-11~~~,1,2,~~~,~~~
Works fine if it is working. But the company has the worst customer services I have ever experienced. Hold times for technical support over an hour  engineers not turning up  rude staff and a refusal to compensate for unfixed faults. Unacceptable!~~~,london~~~,2014-10-10~~~,1,1,3,1
I upgraded to infinity after being badgered by BT to do so. Originally my iPad wouldn't work  bt told me it was Apple  I phoned them reinstalled everything  but eventually found it was a bt issue  now have been told by bt that my daughter's laptop is not connecting because the device has a problem ( was also given a number to phone where I could pay bt to fix it.) however  the laptop connects to the internet fine at other peoples houses. Also been told that my iPad constantly disconnects due to interference and I have to play around with changing the channels! Infinity is not fit for purpose.~~~,Isle of Wight ~~~,2014-10-10~~~,1,1,1,1
