content,location,date,satisfaction,customer_service,speed,"reliability,"
fast broadband when working  connection drops out on average 10 times per day usually at most inconvenient times. You can always contact customer service of course if you have a spare hour or so and they will do everything within their power to NOT solve your issues  tell you there could be an extra charge and try sell you other products that you neither want nor need. In my area they are the only provider of superfast broadband meaning for now I haven't much choice but to stick with them but as soon as ANY other company can provide internet I will be changing. I would strongly recommend anyone else over BT.~~~,York~~~,2016-03-22~~~,1,1,4,1
Very poor due to line fault. Repeated connection failures. BT show little interest and will not check line without me agreeing to pay 'when' fault is found in my equipment. Review of line indicated to be in about a week maybe..~~~,Southampton~~~,2016-03-22~~~,1,2,1,1
BT is an utter disgrace. I left them after 2 years of truly awful service and total indifference from their staff.~~~,Yorkshire~~~,2016-03-22~~~,~~~,~~~,~~~,~~~
"Allow me to explain my rating...  Unfortunately the minimum is 1 star. The reason this is unfortunate is because I cannot tell you what the speed or reliability is like. After 8 months  I still do not have BT internet.  My flatmate and I have spent an astonishing amount of time on the phone in order to reconcile some sort of service (any will do at this point) from one of the most poorly run organisations I have come across. We have both lived and worked globally and this is the worst company I have dealt with. It is an organisation which is about as reliable as Tony Blair's promises. Back in July 2015  we purchased BT internet on a bundle with BT sport. We waited a month or so to be connected but got nowhere. BT could not connect our wifi and they said they would send an engineer out. They then texted to say ""apologies  this our mistake  we will cancel the engineer"". They did not cancel the engineer. Instead  they charged us £130 for the engineer.  We used to have BT Sport. They stopped our subscription around Christmas because we haven't paid our wifi bill. We have had no wifi.  After about 28 phone calls  with an average wait time of 50 minutes each time  they actioned a formal complaint on our behalf. they said they would call us back. Guess what..? I urge anyone  in fact no  I beg EVERYONE to not purchase BT wifi. You will be making a grave error. If you choose to ignore this advice  then best of luck. You'll need it.~~~","Chelsea, London~~~",2016-03-22~~~,1,1,1,1
Tend to get knocked off-line once or twice a week though it does re-connect very quickly.Checked speed today - 37.51Mb - this is supposed to be infinity fibre optic!~~~,Glossop~~~,2016-03-22~~~,3,2,3,3
I placed an order as a new customer with BT for TV  Broadband and Telephone services back in February all I can say is that I'm not yet a customer and I've already experienced what can only be described as complete and utter incompetence from BT. I phoned today to enquire as to why I had not received any communication with regards to my order  only to be told that there was a problem with my existing phone line which was being seized by my current provider. This meant an engineer that was due to call on at the end of the month wouldn't now call while my services with my current provider are due to cease next week. And yet no-one from BT contacted me to advise of this. I was then tersely told by the BT advisor to contact my current provider to inform them that I won't be moving to BT so ensure my line will be released. And yet I already informed my current provider over a month ago that I was ceasing with their services  would be having my direct debit cancelled after the 28th and have also had my last payment with them adjust accordingly to reflect the termination of my contract with them. And yet BT are asking me to contact them to restore my line because of BT's incompetence. And worse is that I had a conversation with BT 2 weeks ago to inform them that my current provider wouldn't release the line (which meant I couldn't keep my telephone number) but I was told by the rather cocky advisor that everything would be fine (inc being issued with a new number) and that my order would go through and that my BT services would commence at the end of this month. It was also during this conversation that I was informed that my previous order with BT  placed online  would be cancelled and replaced by a new order which result in further savings for me compared to my previous online order. So  I'm not even a customer and I'm already experiencing problems with BT which doesn't bode well for the future. I should have heeded the warnings from some of my friends who said BT were a nightmare to deal with. All I can say is DO NOT move to BT. They are frankly useless!~~~,WORCESTER~~~,2016-03-21~~~,1,1,1,1
Similar to other reviews - after waiting 3 weeks for a date they gave us  the engineer visit was cancelled without warning and it was impossible to get through to anyone who knew what was going on. The order call centre is in India and staff had trouble understanding English let alone why our order had been cancelled. After speaking to about 6 different people and a week later we found out that an Engineer would not need to visit after all (although the 5 people prior said they did  which would have meant another wasted day off work)  when the broadband was set up but would need to go to the local exchange  however BT were stating that Open Reach kept cancelling the order every time they tried to re-place the order. We still don't have broadband but apparently they are still trying... I would avoid BT broadband at all costs as have never had this trouble with any other providers. It is clear that their systems do not work and their staff training would appear to be terrible with people not understanding the basics of how their service works. If anyone from BT reads this  your live chat is also awful. It can say that you have 8 minutes waiting time until the next agent but it regularly reaches the end of the countdown but still  spends ages  searching for an agent. At this point you are without a countdown or idea if someone will respond  or you have dropped off the waiting list.~~~,Dorset~~~,2016-03-21~~~,1,1,1,1
This company should not be trading. They are arrogant  rude  threatening and just supply a poor shoddy service. I am paying over £30 monthly for a standard broadband connection of 1meg  this is discounted and should be nearer £40. New BT fibre  which has just arrived here is £10+phone so I asked to change. Nope  you can't have NEW  so please pay us £25 +phone!!! Not a chance  so moving elsewhere. Since I notified them of this  I have been called or emailed every day. Threatening letter covering extra charges for loads of things that MIGHT happen. I will NEVER go to BT again. Look after your existing customers BT  it will reap dividends in the end.~~~,Doncaster~~~,2016-03-21~~~,1,1,1,1
The most horrendous service! I've had 3 BT hubs over 18 months and my internet cut out dozens of times during the day. No one at BT seems to speak English and they get very annoyed when you ask them to repeat themselves as you couldn't understand them. I was told to perform repair checks myself and was given an automated helpline number which apparently talks you through the process of fixing it. It goes on about wires  circuits  cables etc  which I know nothing about. I have dyspraxia and I'm not good with anything practical at the best of times. When I rang BT again  they told me to get my screwdriver and unscrew the phone socket box. When I told the guy I didn't own a screwdriver as I can't use one  he got very annoyed and told me to out and buy one. He kept ringing me every day for several days but I couldn't answer my phone as I was at work  like most people between 9-5. When he finally got hold of me  again  he was very rude and told me he had been trying me all day. I told him I was at work and he had the cheek to tell me that he tried my mobile but I didn't bother answer that either. Again  I told him I can't take personal calls at work. He was very hostile and rude. Nothing got done and I've now changed to Virgin. I'd rather never have wifi again than go to BT. Awful company! Don't even deserve 1 star!~~~,Lancing~~~,2016-03-19~~~,1,1,1,1
Appauling isp. Our download speed was deliberately reduced in May 2015 from 0.9mb to 0.3mb and now we only have an infrequent connection. BT and their pals Openreach and the Ombudsman are all in cahoots and blame each other. So much for the governments promise of highspeed broadband for all - feel as if we live in a third world country.~~~,Leominster~~~,2016-03-18~~~,1,1,1,1
