content,location,date,satisfaction,customer_service,speed,"reliability,"
"The broadband was ok  no problem. But their customer service is horrendous. My husband's name is on the account and  when he left  I took over paying the bill but they could not change the name on the account. It just seemed beyond them. Either I close it and reopen in my name  but there is no guarantee it's not gojng to be more expensive  so I left it as it is. I phoned twice to renew the existing contract  in order not to be charged more - was reassured it will be 36.99 for broadband/landline package for 18 months. That was in Feb 2018  and in May I was charged 45.99. No one told me about May date when I was renewing the contract  so I left. Each time they kept asking me if 'I'm authorised to speak for the account"" and the blimming husband's name keeps popping up. I paid by DD all 8 years and this is how they treat their loyal customers.~~~",Worcestershire~~~,2018-07-09~~~,2,1,5,5
Worst provider ever. internet drops out constantly  changed hub twice  speed is supposed to be 40mb but never get anything near that  around 5-10mb if lucky and now price is increasing for 2nd  time in a 18 month contract. Know your rights  if they increase price mid-contract  you have the right to cancel. I am doing that and going to Virgin Media. At least its reliable internet.~~~,Gravesend~~~,2018-07-05~~~,1,1,1,1
BE WARNED!! Terrible service. If you like your broadband company to use sly strategies to get you to pay more then BT are for you. They send you an email about renewing your sports then in the small print they renew your broadband only to increase the cost by £20 a month later! Also they don't appreciate loyalty. I called about the £50 cost of my broadband and they said they cannot offer a better deal because the better deals are for new customers only. Absolutely con. STAY WELL CLEAR trust me!~~~,WILLENHALL~~~,2018-07-04~~~,1,1,3,3
just horrible. my internet is not working for 10 days now. I've been phoning them every day. they send me 4 engineers all of them were unavailable to fixed that problem.now when call them to cancel my contract they say I have to pay cancellation fee. I learned my lesson never going with bt again~~~,Blairgowrie ~~~,2018-07-03~~~,1,1,1,1
Price rises with no escape unless you agree to contract renewal or accept the price rise. otherwise if your under contract you either accept the constant price rises or~~~,crieff~~~,2018-07-03~~~,1,1,1,1
Rubbish  I was told this is the only internet I can have in my new build house. Had to pay more for worse internet than I had before. What a monopoly/scam they have going here. I am using them as this is the only choice. Scam!~~~,York~~~,2018-07-03~~~,1,1,1,1
The most horrendous experience I have had in 35 years of business. Our BT broadband was cut off after sevaral phone calls it transpired that someone unknown and completely unconnected to the business had been able to circumvent BT’s security and asked for the broadband to be terminated. I have spent over 9 hours over the last 5 days trying to get it reconnected. Despite BT admitting there had been a mistake and they are investigating my business has had no internet and as we have a VOIP phone system we had not had our telephone lines. I have made over 32 calls some lasting as long as 2 1/4 hrs (from which the so called manger responsible for sorting out the problems put the phone down on me principally as I had asked  for  the fourth time  to speak her manager). Nobody is apparently remotely interested in resolvolving the issue and all this time my business is suffering. It is absolutely shocking they have a monopoly and behave like this despite it being their incompetence. I strongly urge anyone who reads this to never  use BT Braoafbsnd if you can help it.~~~,Central London~~~,2018-07-02~~~,1,1,3,3
Been having problems for a while now with my connection dropping out. Used there fault checker on the website. They found the fault and sent an engineer within the hour!  WITHIN THE HOUR! new line installed and the cable put into a new place in my living room at my request. Now im not getting any drop outs. My speed has TRIPLED to within 5mb of the 80mb/s im paying for and upload is upto 20mb/s. All sorted and fixed within 4 hours of my initial problem. Cant fault that at all~~~,Winterton~~~,2018-07-02~~~,5,5,5,4
I joined Bt placed order 17 February it took over a month install 5 appointments 3 engineer appointments till it was installed i got an offer from Money saving Expert Martin Lewis Fibre Broadband phone Tv £150 MasterCard £50 cheque cash back its Now July never got the cashback £50 got a Master card to the value of £110 contacted emailed phoned Bt 5 / 6 times or more they tel me their was no such offer i must be stupid when i placed the order i done a Screen capture on PC as proof of offer at the timeAny way 3 months later get email from BT my price is going up by £2.50 a month it was supposed to be fixed for 18 months not so say BT the price can go up any time i tell them i want to save money Sky Plusnet Vodafone have offers for £25 but bt offer me more expensive package their new super fibre £33.50 i dont want to pay more i want to save money and pay less Joining Sky for £25 38Mb fibre unlimited calls~~~,Norfolk~~~,2018-07-02~~~,1,1,4,4
"I am in my fifties  so I had a lot of contact with service providers during my life.BT is the worst company ever. Their service quality is absolutely shocking.It started with the installation a year ago. BT outsources everything to a company called Openreach. Those are guys who simply don't show up at agreed dates like 3 times in a row  and if you complain about it  you get even insulted over the phone for free.Now have a problem during the contractual period like a non working phone line. There is no way to call BT (unless you want to spend money with them). No one will ever attend the phone  not even after one hour hearing an automated voice telling you ""your call is very important to us"". Then try to contract them online. Immediately a window will pop up saying ""some internal error ocurred"". That's it. In other words: Dear customer  go ""f.."" yourself.Don't ever hire BT.~~~",LONDON~~~,2018-07-02~~~,1,1,1,1
Took out 18 month contract   broadband and phone   this included a reward card which I was told would be sent to me   nothing arrived I forgot about the card but had occasion  to contact BT about a price increase  this was also a surprise  as I was also told that the price was fixed for the duration of the contract   not so said B T we reserve the right to increase  your fees when we see fit . They also told me that as it was almost six months since I joined them the reward card was now out of time and they would not be sending one also I should have read the terms of the contract   this I'd probably  right   but as I was told in the first instance that this would be forwarded  to me I took it at face value . I asked for someone  from that department to contact me but they totally  ignored  my request . This has left me with the impression  that they do not value individual  customers  in the slightest    I do not think my association  with B T will be permanent  one.~~~,Formby~~~,2018-07-01~~~,2,2,2,2
Save Yourself!These guys are unbelievable. How many BT employees does it take to install copper broadband to an existing line? 18 approximately. A total of 3 months only to find that the fibre I had been offered isn't available (although BT's systems say it is) so order cancelled and standard broadband offered  fibre offered a second time and again cancelled. Finally have standard broadband after hours on the phone to them. Was told several times to expect a call back the next day...never happened. Absolute worst service ever! Run away!!!~~~,Glasgow~~~,2018-07-01~~~,1,1,3,3
Absolute rubbish. Paying £57 a month and my internet doesn't even work. Used my 4G than ever since getting this pathetic internet  constantly going on and off  refreshing it self every 5 minutes and it's suppose to be the fastest and best internet? What ever. Sick of paying extra on my phone bill because the internet doesn't work for most of the time.~~~,UK~~~,2018-06-30~~~,1,~~~,1,1
I took out a new fibre contract in February 2018. The cost was £29.99 a month for 18 months. In June 2018  I received a letter informing me that my monthly payments would be increasing by £2.50 a month in Sptember 2028. This would increase my contract payment to £32.49 a month. The letter also included a weblink to a personalised offer. Following the weblink took me to an 'offer' that would allow me to keep my monthly payments at £29.99 a month  as long as I committed to a new 18 month contract. What a total scam BT. Essentially  they sign a new customer up to a new contract at an agreed price. Four months later  they send the new customer a letter attempting to pressure them into a new 18 month contract  or to have to pay more for their existing contract. I called BT customer services and politely explained that I was unhappy with their letter. I questioned why they were increasing my payments from £29.99 to £32.49  yet would be happy to keep them at £29.99 if I would sign a new 18 month contract with them. I explained that as a new customer  this felt like extortion. There was nothing they would do to help me  so I have no excercised my right to leave my existing contract due to a change of terms. I've now gone to Sky and got the same fibre deal for £25 a month. A saving of £7.50 a month once BT forced price change comes into effect. Thanks for nothing BT.~~~,Bristol~~~,2018-06-30~~~,2,2,4,4
I took out a new fibre contract in February 2018. The cost was £29.99 a month for 18 months. In June 2018  I received a letter informing me that my monthly payments would be increasing by £2.50 a month in Sptember 2028. This would increase my contract payment to £32.49 a month. The letter also included a weblink to a personalised offer. Following the weblink took me to an 'offer' that would allow me to keep my monthly payments at £29.99 a month  as long as I committed to a new 18 month contract. What a total scam BT. Essentially  they sign a new customer up to a new contract at an agreed price. Four months later  they send the new customer a letter attempting to pressure them into a new 18 month contract  or to have to pay more for their existing contract. I called BT customer services and politely explained that I was unhappy with their letter. I questioned why they were increasing my payments from £29.99 to £32.49  yet would be happy to keep them at £29.99 if I would sign a new 18 month contract with them. I explained that as a new customer  this felt like extortion. There was nothing they would do to help me  so I have no excercised my right to leave my existing contract due to a change of terms. I've now gone to Sky and got the same fibre deal for £25 a month. A saving of £7.50 a month once BT forced price change comes into effect. Thanks for nothing BT.~~~,Bristol~~~,2018-06-30~~~,2,2,4,4
Always dropping out~~~,West end southampton~~~,2018-06-30~~~,1,2,1,1
