content,location,date,satisfaction,customer_service,speed,"reliability,"
Well  15 weeks into contract and issues still not resolved and eventually they have the cheek to say they will now let us cancel our contract.  First two weeks no service at all and they said we must have set it up wrong so had to take half day off work to wait for engineer to call.  The engineer confirmed it was their fault as they had set it up wrong at the exchange. This was supposedly corrected.  Still no broad band tv channels after fix was applied.  Was then told it was a line speed issue and ours wasn't fast enough to receive the required channels.  Two days later was told it was a line capacity issue and the fix would be applied in a weeks time. The week passed and no fix was applied.  Will skip the rest but 15 weeks later received a call to say the actual issue was one of their engineers had connected the wrong cables at the exchange and the fix was now in place. Great- I'll watch the channels I want - Sadly not. After re-setting all the kit for some reason all our services had now disappeared so the fix actually made the appalling service even worse.  In total 1.5 days off work for engineers  15 hours on the phone to overseas call centres and still not the service we are paying for. They have the cheek to offer £30 compensation which I promptly told them where to put it.  I want a full refund as I've never received the service I paid for.  Steer well clear of BT. APPALLING CUSTOMER SERVICE and incompetent in every area.~~~,South Oxfordshire~~~,2016-05-30~~~,1,1,1,1
Very unhappy have complained now three times  wish i could take legal action as they are taking fees under false pretences. am not receiving service paid for and then cannot get any sort of customer service.Change speed to router for  few weeks then reverts to rubbish  paying for 76mbs only receiving 29mbs.~~~,near london~~~,2016-05-29~~~,1,1,1,1
Broadband speed is not reliable stops working for 10 minutes when watching a programme . Download speed  takes between 30 minutes to 1 hour instead of  couple of minutes. When is bt going to change the cable to better cable to carry the information that broadband requires .I have infinity 2 I do not recommend it not reliable to expensive.~~~,Paignton devon~~~,2016-05-28~~~,1,1,1,1
BT is terrible. Their customer service is appalling and none of them know what they really talking about. So far I have spoken to bt pretty much every day for the past two weeks and been given 4-5 different excuses as to why my account isn't active. The latest one was because they have cancelled my order due to difficulties???? I am still waiting for a callback from them from a week ago from their complaints department... surprise surprise. Absolutely shocking company! How they have business I don't know???~~~,Thurso~~~,2016-05-28~~~,1,1,1,1
Poor poor poor. PLEASE DO NOT USE BT!! I started a deal 4 years ago £5/month. Since then I've had poor costumer service  poor phone and broadband connections  have had previously free packages added to my bill and direct debit without notification  if you have a connection problem/fault you get an automated service or end up spiraling to someone in India. And my last bill came to £42!!! (We only use the unlimited broadband)Disappointed doesn't even come close. They entice you in on a seemingly great deal. Trap you on 12m/18m multiple running phone and broadband deals. Then proceed to put up the prices and tell you it's all in the terms and conditions!! I'm looking to leave as my contract ends next month but I have to give them 30d notice to leave or 14d notice to switch supplier....even though my contact ends in 2 weeks anyway (....apparently that's in the terms and conditions also  even though I won't be in contact anymore). Summary:DO NOT USE BT!~~~,Cumbria ~~~,2016-05-27~~~,1,1,1,2
WORST COMPANY EVER!!! staff don't know what is doing on  they are rude  they are clueless  plain stupid.  Too expensive for what it's worth  constantly getting things wrong. SO overcharged so glad my contract ended this month.~~~,brighton ~~~,2016-05-27~~~,1,~~~,~~~,~~~
Having believed what I was told on the phone I placed an order for Fibre broadband  home phone and three mobile sims. The sims arrived the next day and I set mine up. Number transfer happened the following day and caused 3-4 hours of no service. It was then that I discovered that basic functionality was not supported. As an iPhone/iPad user  tethering devices is a way of life. BT disable it!Visual voicemail either was not set up or is also not supported. So if you have devices you expect to share connection with ... BT refuses to enable this. I discovered the lack of this basic feature whilst out on business calls  I had explained I needed this when ordering  caused me to need to change mobile provider. When I phoned to cancel (5 days after order) I was told I could not have a PAC code to move my number unless I could quote the account number (but email was on iPad and I could not tether to connect). I drove to a wifi hotspot  located account number and called back.  This new contact said  sorry to hear you need a PAC  but issued it without needing an account number. So now I had been lied to twice! It has taken another six calls to try and cancel the order. Every time my new provider tries to take on the service they are blocked by BT saying they have a live order. In summary  do not believe anuthing they say  their customer service  although polite is useless as what they promise does not get done. And as for their automated call answer service ... there is no polite way to describe it. AVOID THEM  use any other company  don't put yourself through the pain!~~~,Kent~~~,2016-05-25~~~,1,1,1,1
Worst customer survice ever dont move to bt u will have to call them up a least 8 times before the job gets done~~~,Sbsh~~~,2016-05-23~~~,~~~,~~~,~~~,~~~
I furthered a query I made last week  about new contract. I spoke to a very helpful man  who sorted my problem immediately and told me to then check my e mail  sure enough if was there explain g exactly the terms of my new contract  I couldn't fault the cstomer service ~~~,Lancashire ~~~,2016-05-23~~~,5,5,5,5
DO NOT USE BT! This year was the first time that I have used BT for my broadband services and I completely regret it. Customer service is useless  you have to bug them over and over again to get anything done and it takes on average 10-20 minutes to get through to them. They made mistakes which led to me having issues and even my installation was delayed multiple times. They charge you for anything and everything and even the cancellation fees are more than with any other company. I will never use BT again and definitely recommend Sky or Virgin over them.~~~,London~~~,2016-05-23~~~,~~~,~~~,2,2
"I switched from Sky to BT a month ago and deeply regret it! BT`s ""Superfast fibre-optic"" achieves` a miserly 5.1 Mps broadband speed  despite their advertised speed of 23 Mps (GUARANTEED!) to 52 Mps. This speed is too slow for HD viewing of my chosen channels. BT admits the fault is ""At our end . . . ."" and are `working on it`. WHAT A RIP-OFF!~~~",Huddersfield~~~,2016-05-22~~~,1,1,1,1
